"","prediction.score.Ext_L23","prediction.score.Oligo_2","prediction.score.Astro_THAL_med","prediction.score.Inh_Sst","prediction.score.Inh_6","prediction.score.Inh_Meis2_3","prediction.score.Micro","prediction.score.Ext_L5_2","prediction.score.Ext_Pir","prediction.score.Astro_AMY","prediction.score.Inh_2","prediction.score.Inh_1","prediction.score.Inh_Pvalb","prediction.score.Inh_Lamp5","prediction.score.Ext_L25","prediction.score.Nb_2","prediction.score.Ext_Thal_1","prediction.score.Ext_L56","prediction.score.Ext_Unk_3","prediction.score.Inh_3","prediction.score.Ext_Amy_2","prediction.score.Ext_Thal_2","prediction.score.Ext_L5_1","prediction.score.Unk_1","prediction.score.OPC_1","prediction.score.Astro_AMY_CTX","prediction.score.Ext_Hpc_DG1","prediction.score.Astro_HYPO","prediction.score.Inh_4","prediction.score.Inh_Meis2_1","prediction.score.Ext_Hpc_DG2","prediction.score.Inh_Meis2_2","prediction.score.Ext_Hpc_CA1","prediction.score.Ext_L6B","prediction.score.Astro_CTX","prediction.score.Ext_Amy_1","prediction.score.Astro_WM","prediction.score.Oligo_1","prediction.score.Ext_L6","prediction.score.Astro_THAL_lat","prediction.score.Nb_1","prediction.score.LowQ_2","prediction.score.Inh_Vip","prediction.score.Astro_HPC","prediction.score.Ext_ClauPyr","prediction.score.OPC_2","prediction.score.Inh_5","prediction.score.Ext_Hpc_CA3","prediction.score.Inh_Meis2_4","prediction.score.max"
"exper1_location_682",0.0101343239552348,0,0,0,0.0255013792617139,0,0,0,0,0,0.149239252666137,0.134855920277949,0,0,0,0.0119688779232074,0,0,0,0.084002611837009,0,0,0,0.0435045880499317,0.182636781491107,0,0,0,0.0778882943365042,0,0,0,0,0,0,0,0,0,0,0,0.0260484394074346,0,0,0,0,0,0,0,0.254219530793772,0.254219530793772
"exper1_location_683",0,0,0,0,0,0,0,0,0,0,0.419176839051844,0.0945623927646153,0,0,0,0,0.0352218079984336,0,0.00901024415527664,0.1243492762107,0,0.0374089902410366,0,0.0148587965351739,0,0,0,0,0.111051461953109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154360191089812,0.419176839051844
"exper1_location_684",0,0,0,0,0,0,0,0,0,0,0.472531592479996,0.0621320184022536,0,0,0,0,0.0275935663923941,0,0.0107827040899863,0.202804455431534,0,0.0125043841217609,0,0,0,0,0,0,0.128706773957805,0,0,0,0,0,0,0.0142945903335649,0,0,0,0,0,0,0,0,0,0,0,0,0.0686499147907042,0.472531592479996
"exper1_location_685",0,0,0,0,0.0715868684073657,0,0,0,0,0,0.171207164755159,0.0182289199830709,0,0,0,0,0,0,0,0.0838569299183191,0,0,0,0.000708147275377621,0,0,0,0,0.0738946716525022,0,0,0,0,0,0,0,0,0,0,0,0.000736850472440576,0,0,0,0,0,0,0,0.579780447535766,0.579780447535766
"exper1_location_686",0,0,0,0,0.895465612594344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636402873103488,0,0,0,0,0.0124913482607885,0.0150126328064221,0,0,0,0,0,0,0,0,0.0127295432577588,0,0.000660575770337542,0,0,0,0,0,0,0,0,0.895465612594344
"exper1_location_687",0.00206494337651328,0,0,0,0,0.00995030131331292,0,0,0,0,0.091263544005605,0.00948590893459834,0,0,0.0102955286022112,0.119327508405612,0,0,0,0,0,0,0.0130542598988802,0.0275414231536207,0,0,0,0,0.138065569696677,0.465410042964614,0.0427246728271111,0.0708162968212441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465410042964614
"exper1_location_688",0,0,0,0,0,0.00396948309949408,0,0,0,0,0,0,0,0,0,0.0139589861080193,0,0,0,0,0,0,0.0051331715104646,0.132071769281278,0,0.0367275039173917,0,0,0,0,0.00335129962875745,0,0.561813133106639,0,0.163747162729453,0,0.0445282468574424,0,0,0,0,0,0,0.0346992437610601,0,0,0,0,0,0.561813133106639
"exper1_location_689",0.00047457079488055,0,0,0,0,0.00511334088528092,0,0,0,0.202059375398592,0,0,0,0,0.0023692123426985,0.0477184852070709,0,0.0106799390037946,0,0,0,0,0.00591941282088678,0.0288760100760378,0,0.184497691322611,0,0,0,0,0.00990867344407522,0,0,0,0.341855634762451,0,0.11344936549415,0,0,0,0,0,0,0.0470782884474708,0,0,0,0,0,0.341855634762451
"exper1_location_690",0.00327496450627378,0,0,0,0,0,0,0,0.00772113052649093,0,0.0154529668236174,0,0,0.00385447546318823,0,0,0,0,0,0.0106899045647134,0,0,0,0.018862373216929,0,0,0,0,0.0275772701889403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912566914709847,0,0,0,0,0,0,0.912566914709847
"exper1_location_691",0.0125779058595905,0,0,0,0.0791536501741175,0,0,0,0.26362531899159,0,0.0349157534887942,0.0825399293008724,0,0.0202220706032366,0,0,0,0,0,0.049804387643203,0.0433720004543317,0.0149329628148567,0,0.100978315229657,0.0967415497410898,0,0,0,0.0863105148523768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114825640846284,0,0,0,0,0,0,0.26362531899159
"exper1_location_692",0.00544361604755807,0,0,0,0,0,0,0,0.608263430537162,0,0,0.0621354820150929,0,0,0,0,0,0,0,0.0307689841166649,0.210875938739668,0,0,0.0562595848005595,0,0,0,0,0.0262529637432948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608263430537162
"exper1_location_693",0.0036333743695999,0,0,0,0.247659051356421,0,0,0.034714302108129,0.217516105404834,0,0.0213748042963644,0.0723041649290274,0.0120300837481941,0.00583849189498806,0,0,0,0,0,0.0291380678584615,0.00807867751679654,0,0,0.0457631135201063,0,0,0,0,0.0734891510262451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277570061566226,0,0.00070686008593343,0.199996745728276,0,0,0,0.247659051356421
"exper1_location_694",0,0,0,0.00653846614188889,0.057981804038,0,0,0,0.302567800506726,0,0.0168647145843752,0.0792340688357569,0,0.00594783774880091,0,0,0,0,0,0.0327663815375581,0,0,0,0.0235100372078871,0,0,0,0,0.0586380695342902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113098176845779,0,0,0.302852643018938,0,0,0,0.302852643018938
"exper1_location_695",0.0166584832386518,0,0,0,0.0268836800519091,0,0,0.0684236052414144,0.0648479587677936,0,0.0631157545960997,0.168523185934619,0,0,0,0,0,0,0.00167419874364128,0.0374990902471453,0.0771046594251359,0.0521764086723217,0.0419449430362976,0.0498133526639928,0,0,0,0,0.219844416995905,0,0,0,0,0,0,0,0,0,0.0826624170456199,0,0,0,0.0272638426517426,0,0.00156400268771032,0,0,0,0,0.219844416995905
"exper1_location_696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191837038904774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980816296109522,0,0,0,0,0,0,0.980816296109522
"exper1_location_697",0,0,0,0,0,0,0,0,0,0,0.16319116879538,0.121030999294185,0,0,0,0,0,0,0.00541300448804517,0.193445745963061,0.0280513340693945,0,0,0,0,0,0,0,0.0338662939174557,0,0,0,0,0,0,0.0464501657628991,0,0,0,0,0,0,0,0,0,0,0,0,0.408551287709579,0.408551287709579
"exper1_location_698",0,0,0,0,0.0414335132897655,0,0,0,0,0,0.174291676063404,0.264269309932568,0,0,0,0,0,0,0,0.106467757411927,0,0,0,0,0,0,0,0,0.107536303811577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306001439490759,0.306001439490759
"exper1_location_699",0,0,0,0,0.0769733457586178,0,0,0,0,0,0.268318391922407,0.0256455467528468,0,0,0,0,0.00706705964232247,0,0.00254976089693817,0.0729248896543453,0,0.0160352166636903,0,0,0,0,0,0,0.0427782411472438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487707547561588,0.487707547561588
"exper1_location_700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238500060894472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976149993910552,0,0,0,0,0,0,0.976149993910552
"exper1_location_701",0.0113040987751188,0,0,0,0,0,0,0.30632583173974,0,0,0,0,0,0,0,0,0,0,0,0,0.154582028285765,0,0,0.0843920649773923,0,0,0,0,0,0,0,0,0,0.0173955582319971,0,0.00903059796220505,0,0,0.416969820027781,0,0,0,0,0,0,0,0,0,0,0.416969820027781
"exper1_location_702",0.00128092983563307,0,0,0,0.0692629035493829,0,0,0.0249761758894576,0,0,0.091411854529362,0.0243623592765457,0,0,0.0063977191466782,0,0,0,0,0.0293930784867365,0,0,0.0321142264489834,0.185080955452268,0,0,0,0,0.133881465610572,0,0.142031596470758,0.0220256643506824,0.124776180410414,0,0.0379172627875055,0.0589565682331906,0.0161310595218301,0,0,0,0,0,0,0,0,0,0,0,0,0.185080955452268
"exper1_location_703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788719018230111,0,0,0,0,0,0,0.00501461128861211,0.103782366639789,0,0.0333378303079023,0,0,0,0,0,0,0.464831407987187,0,0.162536602570418,0,0.122832043474739,0,0,0,0,0,0,0.0287932359083411,0,0,0,0,0,0.464831407987187
"exper1_location_704",0,0,0,0,0,0,0,0,0,0.0895425574275962,0,0,0,0,0,0,0,0,0,0,0,0,0.00399916594860225,0.11480824604726,0,0.0435884029955107,0,0,0,0,0.00266627179935257,0,0.489657828194236,0,0.183617358494011,0,0.0428606110746709,0,0,0,0,0,0,0.0292595580187608,0,0,0,0,0,0.489657828194236
"exper1_location_705",0.000473311940314105,0,0.0272305191668443,0,0,0.00395907264329597,0,0,0,0.112742181835846,0,0,0,0,0.00236138404814454,0.24133630234351,0,0,0,0,0,0,0,0,0,0.0992412853798354,0,0,0,0,0,0,0,0,0.222707732217523,0,0.241883370209764,0,0,0.0164884556474894,0,0,0,0.0315763845674341,0,0,0,0,0,0.241883370209764
"exper1_location_706",0.00666261147183808,0,0,0,0,0.0133760301473828,0,0,0,0,0.0654067082702009,0.0986847871176318,0,0,0.0331801662367955,0.0624179938574211,0,0,0.00328244110154396,0.00580406133540105,0,0,0.0386100381876807,0.12418424523041,0.110830697035776,0,0,0,0.149196090772217,0.104439635015938,0.120069424276617,0,0,0,0,0,0,0,0,0,0.0638550699431456,0,0,0,0,0,0,0,0,0.149196090772217
"exper1_location_707",0.00240820882680325,0,0,0,0.00625227358317436,0.0272863603487011,0,0,0,0,0.0463811170228376,0.018726290179725,0,0,0.0120080834199494,0.0134242085176565,0,0.0304620225991391,0,0.00904777157431343,0,0,0.0255879696431638,0.029563433272111,0,0.0660699503009118,0,0,0.125777119621421,0.0573878852442865,0.0405791404465424,0,0,0,0.348380350305505,0.00744244039879344,0.0616095264806482,0,0,0,0,0,0,0.0716058482143169,0,0,0,0,0,0.348380350305505
"exper1_location_708",0.000681873819951098,0,0,0,0.10524017841936,0.00809838936397076,0,0,0,0.159023655481397,0,0,0,0,0.00340348962477551,0,0.014453270474646,0.014767796381169,0,0,0,0,0,0.0275333854116143,0,0.21951964237411,0,0,0,0,0.00164649574630344,0,0,0,0.32118482908156,0,0.0652529047539617,0,0,0.026489504037605,0,0,0,0.0327045850295757,0,0,0,0,0,0.32118482908156
"exper1_location_709",0.00476139511403337,0,0.0865221308115784,0,0.00651096873200909,0.0270768595649425,0,0,0.00299621795984414,0.125054846743656,0,0,0,0,0.00383997231824178,0,0,0.0306433169917462,0,0,0.00266415585424936,0,0.0064980223637176,0.0155564285136905,0,0.0593131100019585,0,0,0,0,0,0,0,0,0.254877970048789,0,0.0493059356555889,0,0,0.292828287199705,0,0,0,0.0315503821262505,0,0,0,0,0,0.292828287199705
"exper1_location_710",0,0,0,0.0335200935473492,0,0,0,0.370621995057903,0,0,0.0213664574765654,0.0432429244840519,0.0777548783850244,0,0,0.0436137552151413,0,0,0,0.00992133357181517,0.00302604436981867,0,0.126518803967016,0.118762105542402,0,0,0,0,0.0874345668620676,0,0.00498590933377417,0,0,0,0,0,0,0,0.0546061532292802,0,0,0,0,0,0,0,0,0,0.00462497895778993,0.370621995057903
"exper1_location_711",0.106531215853675,0,0,0,0,0,0,0.540350217040434,0.0539603591134088,0,0.00683427799169917,0.00687900015672919,0,0,0,0,0,0,0,0,0.0641477680388785,0,0.0587680437099529,0.0220360816763537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140493036418869,0,0,0,0,0,0,0,0,0,0,0.540350217040434
"exper1_location_712",0.069619423286144,0,0,0,0,0.00723306690387535,0,0.0277210123090237,0,0,0,0.00644165641233404,0.235523696987486,0,0,0.489687472042804,0,0,0,0,0,0,0,0.06093598064969,0.0610092650712378,0,0,0,0.00150641446241772,0,0,0,0,0,0,0,0.0108236251819448,0,0,0,0.0113392095563801,0,0,0,0,0,0,0,0.0181591771366631,0.489687472042804
"exper1_location_713",0.180944069115715,0,0,0,0,0,0,0.294797083925595,0.0639978436300913,0,0.0118368281925462,0,0,0,0,0.0302253531923717,0,0,0,0.00655037466501497,0.0785928426427702,0,0.0802097886231728,0.0545774822651782,0,0,0,0,0.0174658408129935,0,0,0,0,0,0,0,0,0,0.171565005760603,0,0,0,0,0,0,0,0,0,0.00923748717394844,0.294797083925595
"exper1_location_714",0.223701049552359,0,0,0,0,0,0,0.0224848441999394,0.0672812559126212,0,0,0,0,0,0.00916284064302806,0.174006252217998,0,0.0431850318184769,0,0,0.146874204811504,0,0.0526009959564293,0.0111887330222934,0.077638883905384,0,0,0.0349398489588643,0,0,0.0124446004834783,0,0,0,0,0,0.0529856587746497,0,0.0715057997429747,0,0,0,0,0,0,0,0,0,0,0.223701049552359
"exper1_location_715",0.173018895027676,0,0,0,0,0,0,0.0381296201467033,0.129695920216546,0,0,0,0,0,0,0,0,0.213506227380581,0,0,0.265453611964861,0,0.0647923506824973,0.00341232232907775,0,0,0,0,0,0,0,0,0,0.0109455680688753,0,0,0,0,0.101045484183182,0,0,0,0,0,0,0,0,0,0,0.265453611964861
"exper1_location_716",0.013835416232158,0,0,0,0,0,0.0606779378567243,0.00586427207152679,0.0285030266675545,0,0,0,0,0,0,0.0342232413892508,0,0.304141668178402,0,0,0.138640725086553,0,0.0290365599957767,0,0,0,0,0.240938258776414,0,0,0,0,0,0,0,0,0.0459276462294651,0,0.0933677764016509,0,0,0,0,0,0,0,0,0,0.00484347111452294,0.304141668178402
"exper1_location_717",0.152620301853297,0,0,0,0,0,0,0.0552874096260851,0.0828756256818181,0,0,0,0,0,0,0,0,0.200670511317176,0,0,0.287833434121432,0,0.0715893101535731,0.00345119862203058,0,0,0,0,0,0,0,0,0,0.0111902476857075,0,0,0,0,0.13448196093888,0,0,0,0,0,0,0,0,0,0,0.287833434121432
"exper1_location_718",0.176999891871623,0,0,0,0,0,0.0217686698362409,0.00962897944137005,0.146356945615192,0,0,0.0119734758717948,0,0,0,0.0226001665846009,0,0.0345394381492565,0,0,0.272305780479415,0,0.0220029088413595,0.015540694814654,0,0,0,0.0767930443744995,0.0027775044118809,0,0,0,0,0,0,0.0759155624368669,0,0,0.0572512558009351,0,0,0.0535456814703118,0,0,0,0,0,0,0,0.272305780479415
"exper1_location_719",0.13171596600476,0,0,0,0,0,0,0.0116196075542807,0.0714438878654375,0,0,0,0,0,0,0.00874508077508454,0,0.310405780345467,0,0,0.180677014739621,0,0.0433496765365046,0,0,0,0,0.120067733616443,0,0,0,0,0,0,0,0,0.039678297177884,0,0.0822969553845179,0,0,0,0,0,0,0,0,0,0,0.310405780345467
"exper1_location_720",0.145470707151025,0,0,0,0,0,0,0.0182953471697011,0.127426700526371,0,0,0,0,0,0,0.00996029552038527,0,0.240297965196544,0,0,0.213970531465319,0,0.0539859204076563,0.0178478506117694,0,0,0,0.0609610238423142,0,0,0,0,0,0,0,0,0.0193664047772412,0,0.0866671809459596,0,0,0,0,0,0,0,0,0,0.00575007238571327,0.240297965196544
"exper1_location_721",0.0293947739341442,0,0,0,0,0,0,0.00701969718552606,0.0409376438483906,0,0,0,0,0,0,0.00808136776389254,0,0.265708789291128,0,0,0.100417303518431,0,0.0100491197121692,0,0,0,0,0.296025622969888,0,0,0,0,0,0,0.0230329108313491,0,0.0526975106510209,0,0.037861752110884,0.0893502205373863,0,0.0394232876457901,0,0,0,0,0,0,0,0.296025622969888
"exper1_location_722",0.0184827476704622,0,0,0,0,0,0,0.00763737292638149,0.0446347153860573,0,0,0,0,0,0,0.0114288013486842,0,0.35556315886671,0,0,0.19550910429714,0,0.0401171227653152,0,0,0,0,0.158588728629583,0,0,0,0,0,0.00731134214241547,0,0,0.0393180915956199,0,0.115736974653104,0,0,0,0,0,0,0,0,0,0.00567183971852686,0.35556315886671
"exper1_location_723",0.148113437677427,0,0,0,0,0,0.0568960170948207,0.01781503884002,0.0786154953291929,0,0,0,0,0,0,0.0423583587122881,0,0.192378496490418,0,0,0.224701156479364,0,0.0375711588876015,0.0133351132881538,0,0,0,0.0846026558969946,0,0,0,0,0,0,0,0,0.0203141239987213,0,0.0832989473049981,0,0,0,0,0,0,0,0,0,0,0.224701156479364
"exper1_location_724",0.0611205352124169,0,0,0,0,0,0,0.0192034261813961,0.0939976532495641,0,0,0,0,0,0,0.00758007840687274,0,0.281182976280998,0,0,0.179409413122284,0,0.0555777774814461,0.00195799697515242,0,0.0134980445663211,0,0.130497095179895,0,0,0,0,0,0.00628511971723369,0,0,0.0596754148631106,0,0.083833247844205,0,0,0,0,0,0,0,0,0,0.00618122091910536,0.281182976280998
"exper1_location_725",0.000617282750480896,0,0.0393327497757457,0,0,0.0129273915489522,0,0,0.00145522153384736,0.156206210035879,0,0,0,0,0.00307972132068815,0.0383255756155529,0,0.0316634851353721,0,0,0,0,0.00266660315268816,0,0,0.0912299386288853,0,0,0,0,0.005107859197948,0,0,0,0.335215610209977,0,0.0817786934491793,0,0,0.15672100696426,0,0,0,0.0436726506805439,0,0,0,0,0,0.335215610209977
"exper1_location_726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232629460920488,0,0,0,0,0,0,0,0.0967362364295664,0,0.0291424187291194,0,0,0,0,0,0,0.263360061933036,0,0.130595780232767,0,0.221911894123983,0,0,0,0,0,0,0.0256241476310396,0,0,0,0,0,0.263360061933036
"exper1_location_727",0,0,0,0,0,0,0,0.0280478958559171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117658137087519,0.127317906628391,0,0,0,0,0,0.00555770452098185,0.00462858156773314,0,0.823769494824168,0,0,0.00910983196268294,0,0,0.000392003269250415,0,0,0,0,0,0,0,0,0,0,0.823769494824168
"exper1_location_728",0,0,0,0,0.0317882629110105,0.00529710021967468,0,0,0,0.142346119999079,0,0,0,0,0,0.0282062384527605,0,0.00913749280505708,0,0,0,0,0.0035693717481675,0.0426976250245188,0,0.247325772643798,0,0,0,0.00182329908094705,0.00150011137744182,0,0.0477497575926788,0,0.321806257504421,0,0.083793801827416,0,0,0,0,0,0,0.0329587888130299,0,0,0,0,0,0.321806257504421
"exper1_location_729",0.0016256979578849,0,0,0,0,0.0893624158716629,0,0.197700583951152,0,0,0.0346639410674398,0,0,0,0.00811522617819066,0,0,0.0761027227347993,0,0.00875567794202932,0,0,0.056545923097157,0.0055962146479322,0,0.0438120523658206,0,0,0.0593321590259104,0,0.0316567589410319,0.0183578068619625,0,0.0142738210340671,0.236874462822149,0.0180982940722717,0.044858371643961,0,0,0,0,0,0,0.0542678697845779,0,0,0,0,0,0.236874462822149
"exper1_location_730",0,0,0,0,0,0.0411109359218809,0,0.232432711285271,0,0,0.0372531252656058,0,0,0,0,0.0156644511894485,0,0,0,0.00944662346757979,0,0,0.0182776673429833,0.0415204559154659,0,0,0,0,0.0746151495837713,0.244744496802957,0.0302535232092901,0,0,0,0,0.0443891760525629,0,0,0.208987473381512,0,0.00130421058167165,0,0,0,0,0,0,0,0,0.244744496802957
"exper1_location_731",0,0,0,0,0,0,0,0.335483499693812,0,0,0.00905133854049864,0,0,0,0,0,0,0,0,0,0,0,0.0231819699684053,0.049800543647335,0,0,0,0,0,0,0.00836938295602508,0,0,0,0,0.0381886919629376,0,0,0.535924573230987,0,0,0,0,0,0,0,0,0,0,0.535924573230987
"exper1_location_732",0.075040772633778,0,0,0,0.0105551436280737,0,0,0,0,0,0.0665039759250804,0.070500562433556,0,0,0,0.368479189037845,0,0,0,0,0,0,0,0.0580891638613939,0.13448398984674,0,0,0,0.0448156987734791,0,0,0,0,0,0,0,0.0437795439397239,0,0,0,0,0,0,0,0,0,0,0,0.127751959920329,0.368479189037845
"exper1_location_733",0,0,0,0,0,0,0,0,0,0,0.262073031984195,0.0834092226578481,0,0,0,0,0,0,0.0114420371098927,0.231611053801833,0,0,0,0.0188790878861836,0,0,0,0,0.325810873001442,0,0,0,0,0,0,0.0277649815496404,0,0,0,0,0,0,0,0,0,0,0,0,0.0390097120089646,0.325810873001442
"exper1_location_734",0,0,0,0,0.035341370806785,0,0,0,0,0,0.428169831344974,0.0610143357483193,0,0,0,0,0,0,0.0109265569477264,0.143672452406048,0,0.0252563093915198,0,0.00994225504355462,0,0,0,0,0.270972912564929,0,0,0,0,0,0,0.0147039757461443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428169831344974
"exper1_location_735",0,0,0,0,0.0579139050121233,0,0,0,0,0,0.189083096903894,0.111332433491565,0,0,0,0,0,0,0,0.0604858293923175,0,0,0,0.0134860189321347,0.164780665078379,0,0,0,0.184057312898611,0,0,0,0,0,0,0,0,0,0,0,0.0242789779790449,0,0,0,0,0,0,0,0.19458176031193,0.19458176031193
"exper1_location_736",0,0,0,0,0,0,0,0,0,0,0.0391422746834608,0.00179037201897267,0,0,0,0.244445585057876,0,0,0,0.0175329282467024,0,0,0.00691091590006495,0.0328752161012615,0,0,0,0,0.0511819346491533,0.522061207097188,0.00648539598316585,0.0667741564869847,0,0,0,0,0,0,0,0,0.01080001377517,0,0,0,0,0,0,0,0,0.522061207097188
"exper1_location_737",0.00344434967644873,0,0,0,0,0.0237610290391093,0,0,0,0,0.112088965359627,0.0242478760069482,0,0,0.0171678971905947,0.0610798122260119,0,0,0,0,0,0,0.0228194444933357,0.0833091103863005,0,0,0,0,0.15852486891735,0.126840196666801,0.125215833072422,0.0560800462449318,0,0,0.104915044007087,0,0.0293556036371968,0,0,0,0,0,0,0.051149923075836,0,0,0,0,0,0.15852486891735
"exper1_location_738",0.0209415730247222,0,0,0,0.105150891730634,0,0,0,0,0,0,0,0,0,0,0.696466218981628,0,0,0,0,0,0,0,0.0207917817536941,0.0335680238814895,0,0,0,0,0.0416485938822023,0,0.00705422398177626,0,0,0,0,0.0648571908199282,0,0,0,0.00952150194392576,0,0,0,0,0,0,0,0,0.696466218981628
"exper1_location_739",0.00459150535063664,0,0,0,0,0,0,0,0.00438056130605944,0,0.00956796702609768,0.0072397613421108,0,0,0,0.0173036236700552,0,0,0,0.00363100724350043,0.0354351473399512,0,0,0.0416690647589983,0,0,0,0,0,0,0.00305451283165237,0,0,0,0,0,0,0,0,0,0,0,0.873126849130938,0,0,0,0,0,0,0.873126849130938
"exper1_location_740",0.00645299648844121,0,0,0.00845948587609333,0,0,0,0.00292660404911615,0.0112640697104618,0,0.0530757665510769,0.0893627861315275,0,0,0,0,0,0,0,0.0288035830879869,0.0581420312321932,0.0153544895581277,0.0148273870236872,0.0805071324703566,0,0,0,0,0.0542857692157293,0,0.00486328829629908,0,0,0,0,0,0,0,0,0,0,0,0.571674610308903,0,0,0,0,0,0,0.571674610308903
"exper1_location_741",0,0,0,0,0,0,0,0,0.0586720769152177,0,0.00747335547772309,0.025797199441221,0,0.00908899900968653,0,0,0,0,0,0.0104121376135646,0,0,0,0.0235985599245503,0,0,0,0,0.00987014567343783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855087525944599,0,0,0,0,0,0,0.855087525944599
"exper1_location_742",0.021755196219524,0,0,0,0,0,0,0,0.161116692835818,0,0,0.0596773676134964,0,0.00871482737556166,0,0,0,0,0,0.0274347605631963,0.0445387083528904,0,0,0.0444648388082169,0,0,0,0,0.0228212011470623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381020566860373,0,0,0.228455840223861,0,0,0,0.381020566860373
"exper1_location_743",0.0272694728759487,0,0,0,0,0,0,0,0.748830541950519,0,0,0.0378082223078285,0,0,0,0,0,0,0,0.020640687601064,0.124440456076569,0,0,0.023705092688127,0,0,0,0,0.017305526499944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748830541950519
"exper1_location_744",0,0,0,0.0372089847949511,0.0157181848430995,0,0,0,0.143546196830321,0,0.0073202683825354,0.125157954845357,0,0,0,0,0,0,0,0.0434302747284037,0.00697091440983296,0,0,0,0,0,0,0,0.110198559082083,0,0,0,0,0.00578683218505316,0,0,0,0,0.00943242250843762,0,0,0,0.484520357447372,0,0.0107090499425534,0,0,0,0,0.484520357447372
"exper1_location_745",0.00689105373266314,0,0,0.0315224502294854,0,0,0,0.00196355854080566,0.314991642374861,0,0.0117237291950467,0.144620825104316,0,0,0,0,0,0,0,0.0466348381749894,0.0609393376711289,0,0,0.0664779406738309,0,0,0,0,0.0551831036552324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248187416084175,0,0.0108641045634652,0,0,0,0,0.314991642374861
"exper1_location_746",0.00476634396831784,0,0,0,0,0,0,0.00152683574118627,0.00513992598305907,0,0.00906991704259484,0.00906991704259484,0,0,0,0,0,0,0,0.0105981922166461,0.0376251588549757,0,0,0.0403157840715685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881887925079057,0,0,0,0,0,0,0.881887925079057
"exper1_location_747",0,0,0,0,0.140858201688026,0,0,0,0.0215078643752475,0,0.205891263117673,0.177656369140424,0,0,0,0,0,0,0,0.163135948538684,0.00155289679636072,0,0,0,0,0,0,0,0.225627840372572,0,0,0,0,0,0,0.0290612950424722,0,0,0,0,0,0,0,0,0.0147244757727859,0,0,0,0.0199838451557562,0.225627840372572
"exper1_location_748",0,0,0,0,0.374400266813977,0,0,0,0,0,0.141713537470597,0.067637146767198,0,0,0,0,0.124180452379011,0,0.00878672917639963,0.0859889036585553,0,0.147647350376582,0,0,0,0,0,0,0.03357949590185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160661174558306,0.374400266813977
"exper1_location_749",0,0,0,0,0,0,0,0,0,0,0.189004782355894,0.204158388091126,0,0,0,0,0,0,0,0.235630464736368,0,0,0,0,0,0,0,0,0.242694523225816,0,0,0,0,0,0,0.0349634670821095,0,0,0,0,0,0,0,0,0,0,0,0,0.0935483745086873,0.242694523225816
"exper1_location_750",0.0125957677172348,0,0,0,0.0274643679798833,0,0,0.0548346559799184,0.021213606172203,0,0.0714040156633093,0.121019854498999,0,0,0,0,0,0,0,0.0403297885710813,0.0713232975360723,0,0.0080973652340131,0.127418826585711,0,0,0,0,0.0256649877261748,0.0414547877001364,0,0,0,0,0,0.0149599506511068,0,0,0,0,0,0,0.361239096120032,0,0.000979631864124329,0,0,0,0,0.361239096120032
"exper1_location_751",0.011270265032537,0,0,0,0,0,0,0.0567007570584719,0.114654140653517,0,0.0297099580487664,0.0854610353491879,0,0,0,0,0,0,0,0.0248691736266038,0.292436658607526,0,0.0108513050404495,0.0960968099884462,0,0,0,0,0.0235841220062626,0,0,0,0,0,0,0.0108679512922921,0,0,0,0,0,0,0.24349782329594,0,0,0,0,0,0,0.292436658607526
