"","prediction.score.Ext_L23","prediction.score.Oligo_2","prediction.score.Astro_THAL_med","prediction.score.Inh_Sst","prediction.score.Inh_6","prediction.score.Inh_Meis2_3","prediction.score.Micro","prediction.score.Ext_L5_2","prediction.score.Ext_Pir","prediction.score.Astro_AMY","prediction.score.Inh_2","prediction.score.Inh_1","prediction.score.Inh_Pvalb","prediction.score.Inh_Lamp5","prediction.score.Ext_L25","prediction.score.Nb_2","prediction.score.Ext_Thal_1","prediction.score.Ext_L56","prediction.score.Ext_Unk_3","prediction.score.Inh_3","prediction.score.Ext_Amy_2","prediction.score.Ext_Thal_2","prediction.score.Ext_L5_1","prediction.score.Unk_1","prediction.score.OPC_1","prediction.score.Astro_AMY_CTX","prediction.score.Ext_Hpc_DG1","prediction.score.Astro_HYPO","prediction.score.Inh_4","prediction.score.Inh_Meis2_1","prediction.score.Ext_Hpc_DG2","prediction.score.Inh_Meis2_2","prediction.score.Ext_Hpc_CA1","prediction.score.Ext_L6B","prediction.score.Astro_CTX","prediction.score.Ext_Amy_1","prediction.score.Astro_WM","prediction.score.Oligo_1","prediction.score.Ext_L6","prediction.score.Astro_THAL_lat","prediction.score.Nb_1","prediction.score.LowQ_2","prediction.score.Inh_Vip","prediction.score.Astro_HPC","prediction.score.Ext_ClauPyr","prediction.score.OPC_2","prediction.score.Inh_5","prediction.score.Ext_Hpc_CA3","prediction.score.Inh_Meis2_4","prediction.score.max"
"exper0_location_558",0,0,0,0,0,0,0,0,0,0,0.010639814663199,0,0,0,0,0,0.0645640831229832,0,0,0.0151849335362355,0,0.543289021199585,0,0.0992444126618767,0,0,0,0,0.0274510155988695,0,0,0,0,0,0,0,0,0,0.0134351170228208,0,0,0,0,0,0.22619160219443,0,0,0,0,0.543289021199585
"exper0_location_559",0.0258592355845065,0,0,0,0,0,0,0,0.408076805725756,0,0.0745767053861086,0.100607018552601,0,0.0350671701697798,0,0,0,0,0,0.0509619066419435,0.116929899877627,0,0,0.0381251614116933,0,0,0,0,0.0285907962778903,0,0,0,0,0,0,0.0113122098008657,0,0,0,0,0.00408716234638873,0,0.105805928224839,0,0,0,0,0,0,0.408076805725756
"exper0_location_560",0,0,0,0,0.27036674132067,0,0,0,0.0728290132312869,0,0.0170929503867757,0.0735802561134033,0,0.0133479937554366,0,0,0,0,0,0,0.0369592502744076,0,0,0.0201002057911085,0,0,0,0,0.115111403712397,0,0,0,0,0,0,0,0,0,0,0,0.00121064554767653,0,0.379401539866837,0,0,0,0,0,0,0.379401539866837
"exper0_location_561",0,0,0,0,0,0,0,0,0.00864096864240783,0,0.00580849909874588,0,0,0.00950725388144706,0,0,0,0,0,0,0,0,0,0.0125564719110268,0,0,0,0,0.0361428826933429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927343923773029,0,0,0,0,0,0,0.927343923773029
"exper0_location_562",0,0,0,0,0.159601866993537,0,0,0,0.00610054120013895,0,0.278471869801437,0.144926415117494,0,0,0,0,0,0,0,0.227363946049552,0.0114789950504895,0,0,0.0200958386396328,0,0,0,0,0.151960527147719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278471869801437
"exper0_location_563",0,0,0,0,0.755256545475796,0,0,0,0,0,0.0499079113145143,0,0,0,0,0,0,0,0,0.0203065270795284,0,0.0401494717913757,0,0.0522450627786881,0,0,0,0,0.0115082718274338,0,0,0,0,0.0184010334390021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522251762936618,0.755256545475796
"exper0_location_564",0.0609554117751438,0,0,0,0.0216408606289204,0,0,0,0,0,0.0559343360392465,0.0197063710240761,0,0,0,0.0570567664352983,0,0.00971533274927932,0,0.179620267263276,0,0,0,0.00957701889577253,0,0,0,0,0.138707626616108,0,0,0,0,0,0,0,0,0,0,0,0.00702348934228534,0,0,0,0.0113569849646955,0,0,0,0.428705534265898,0.428705534265898
"exper0_location_565",0,0,0,0,0.258495795638251,0,0,0,0.0109959224231075,0,0.0790725950096497,0.053722504015312,0,0,0,0,0,0,0,0.149846916047499,0.0252143099299785,0,0,0.00118540780345107,0,0,0,0,0.129638350085271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29182819904748,0.29182819904748
"exper0_location_566",0,0,0,0,0.307391673989308,0,0,0,0,0,0.0275391652233242,0.111087540902822,0,0,0,0,0,0,0,0.0660821022928151,0.202442334616476,0,0,0,0,0,0,0,0.0454400992446018,0,0,0,0,0,0,0.181527320074161,0,0,0.0584897636564907,0,0,0,0,0,0,0,0,0,0,0.307391673989308
"exper0_location_567",0,0,0,0,0,0,0,0,0.00116718844608745,0,0,0.0161997189786346,0,0,0,0,0,0.154005854581066,0,0,0.19968840007265,0,0,0.0154806344912234,0,0,0,0,0,0,0,0,0,0.00938478184635511,0,0.0523005371244624,0,0,0.0228214888501205,0,0,0,0,0,0.0139871229879174,0.514964272621483,0,0,0,0.514964272621483
"exper0_location_568",0,0,0,0,0,0,0,0,0.00359371537848915,0,0,0.0120311184028361,0,0,0,0,0,0.0668781085489025,0,0,0.377226003597126,0,0,0.07957846311202,0,0,0,0,0.00399445009219469,0,0,0,0,0.0128867503921848,0,0.0662572595199109,0,0,0.318794311213489,0,0,0,0,0,0.0587598197428464,0,0,0,0,0.377226003597126
"exper0_location_569",0,0,0,0,0,0,0,0,0.00534496080234195,0,0.0304108199396045,0.039060518907417,0,0,0,0,0.247445505810178,0.0247846769598653,0,0.0162213398957342,0,0.348829640847526,0,0.166708565408033,0,0,0,0,0.0621932933768253,0,0,0,0,0,0,0,0,0,0.0590006780524744,0,0,0,0,0,0,0,0,0,0,0.348829640847526
"exper0_location_570",0,0,0,0,0,0,0,0,0.0817673485559195,0,0.457709451495793,0.108122934832181,0,0.02623264958169,0,0,0,0,0,0.177163095142182,0,0,0,0.031831697320244,0,0,0,0,0.0710442435334712,0.00790770034503638,0.00191122038827751,0,0,0,0,0.00191122038827751,0,0,0,0,0,0,0.034398438416928,0,0,0,0,0,0,0.457709451495793
"exper0_location_571",0,0,0,0,0,0,0,0,0,0,0.00969730421950661,0.00677003407909093,0,0.00784334794531337,0,0,0,0,0,0.00700675719889441,0,0,0,0.0415887235127575,0,0,0,0,0.0153677109104096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911726122134028,0,0,0,0,0,0,0.911726122134028
"exper0_location_572",0,0,0,0,0,0,0,0,0,0,0.00390942833472612,0,0,0,0,0,0,0,0,0.0055765352524874,0,0,0.00457950162598787,0.0668433294433648,0,0,0,0,0.0101451103593999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908946094984034,0,0,0,0,0,0,0.908946094984034
"exper0_location_573",0.0713036714280768,0,0,0.0747398132560881,0.141922416126429,0,0,0,0.20422954409867,0,0.0840879267165152,0.0713333321818584,0,0,0,0,0,0,0,0.0391958613552699,0.15285330592335,0,0,0.0509167497677882,0,0,0,0,0.045590006769185,0,0.0046401695151538,0,0,0,0,0.0591872028616164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20422954409867
"exper0_location_574",0.00238618623810171,0,0,0,0.0945532398928837,0,0,0,0.0148602322290698,0,0.0069304628320262,0.0077849997184473,0,0,0,0,0,0,0.0397481816692529,0.0611890981141023,0,0,0,0.0437720197304552,0,0,0,0,0.105127908027442,0,0,0,0,0,0,0.06019313279448,0,0,0.148321839086545,0,0,0,0,0,0.415132699667194,0,0,0,0,0.415132699667194
"exper0_location_575",0.0617930110410142,0,0.176909316511113,0,0.039012501822792,0.0746847151533932,0,0,0.0514905304889667,0,0,0.000196833499239268,0,0,0,0,0,0.100354863918634,0.00357599071748866,0,0.025507382204452,0.0152441442116675,0,0.00251490889995271,0,0.0447838224094992,0,0.237710484176884,0.00224098272421112,0,0,0.0113906829031007,0,0,0,0,0,0,0,0.138524195812921,0,0,0,0.0140656335046709,0,0,0,0,0,0.237710484176884
"exper0_location_576",0.00553777438430303,0,0,0.0304917834182743,0.0612574174669432,0.0450962603647428,0,0,0.00231741311515879,0,0.0143686891213006,0.000462581033039643,0,0,0.00515076576320775,0.0349640056357457,0,0,0.0509276404601711,0.0350552474708376,0,0.0563912729061846,0,0.0359044892486621,0,0.0223107677816748,0,0.0143866208283246,0.0659167833921203,0,0.012644951860627,0,0,0,0,0,0,0,0.0128980296344243,0,0,0,0,0,0.493917506114258,0,0,0,0,0.493917506114258
"exper0_location_577",0.00373946971492872,0,0,0,0,0,0,0,0.00406513278959998,0,0,0.00960163397606974,0,0,0,0,0,0,0,0.0274853886222109,0.0137276084487936,0,0.006352851917794,0.00873744508923166,0,0,0,0,0.0608770335142054,0,0.0048988775106588,0,0,0,0,0,0,0,0.163048594157334,0,0,0,0,0,0.697465964259173,0,0,0,0,0.697465964259173
"exper0_location_578",0,0,0,0,0,0,0,0,0.0350031594163953,0,0,0,0,0,0,0,0,0,0,0,0.271976158356516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715402929126214,0,0,0.348398969903728,0,0,0,0,0,0.27308141941074,0,0,0,0,0.348398969903728
"exper0_location_579",0,0,0,0,0,0,0,0,0.00467959692061853,0,0,0.0182356212745363,0,0,0,0,0,0,0,0.00541148713132937,0.32246394577156,0,0.0109528648770878,0.0508288611534249,0,0,0,0,0.00522537381167883,0,0,0,0,0.0116998308984959,0,0.199895852368323,0,0,0.349730988584996,0,0,0,0,0,0.0208755772079493,0,0,0,0,0.349730988584996
"exper0_location_580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498025996809157,0,0,0.313829223515646,0,0.00742407504853563,0.0431903333445278,0,0,0,0,0,0,0,0,0,0.0355455867141067,0,0.117420286916188,0,0,0.342868364100229,0,0,0,0,0,0.0899195306798509,0,0,0,0,0.342868364100229
"exper0_location_581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161659056836246,0,0,0.119782347310465,0,0.00695209646778794,0.0379897478339574,0,0,0,0,0,0,0,0,0,0.442092224484599,0,0.0237547803601885,0,0,0.207769746706756,0,0,0,0,0,0,0,0,0,0,0.442092224484599
"exper0_location_582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216553030843495,0,0,0.267110644576538,0,0,0.0155285684007345,0,0,0,0,0,0,0,0,0,0.15508319133112,0,0.0693623703807916,0,0,0.138048856070992,0,0,0,0,0,0.0148795711398183,0.12343376725651,0,0,0,0.267110644576538
"exper0_location_583",0,0,0,0,0,0,0,0,0.00132661522281545,0,0,0,0,0,0,0,0,0.206837783744327,0,0,0.25465601848679,0,0,0.0454201437163678,0,0,0,0,0,0,0,0,0,0,0,0.0842921780563589,0,0,0.100044123827542,0,0,0,0,0,0.0141456748576716,0.293277462088127,0,0,0,0.293277462088127
"exper0_location_584",0.0107136996474628,0,0.195295000616518,0,0.00263357554408189,0.0661697315023842,0,0,0.0208346085575531,0.0157097044575728,0,0,0,0,0,0,0,0.083945101081346,0,0,0,0,0,0,0,0.0285077815679669,0,0.301725583766724,0.00482405569374231,0,0,0,0,0,0.0192072767770927,0,0,0,0,0.240226328870552,0,0,0,0.0102075519170026,0,0,0,0,0,0.301725583766724
"exper0_location_585",0.0776165355876306,0,0,0.0482654173065166,0.0396463465419245,0,0,0,0.0445228507888282,0,0,0.0758189974087289,0,0,0.0217343730814303,0,0,0,0.261142865598469,0.0132620662164007,0.0647413291604689,0.119857149963428,0,0.0657547247942589,0,0,0,0,0.0243378805306996,0,0.0454363049843323,0.0550687765887741,0.0138490816813547,0,0,0,0,0,0,0,0,0,0,0.0289452997667553,0,0,0,0,0,0.261142865598469
"exper0_location_586",0.0291664858501494,0,0.207605420364186,0,0.00219904710959114,0.0380232543729394,0,0,0.0281321097780687,0.0177732625209204,0,0,0,0,0,0,0,0.0227838905347199,0,0,0.0110892266882136,0.00800665045311409,0,0.012158973252629,0,0.0322749639837984,0,0.285197877629953,0,0,0,0,0.0096547743786282,0,0.0102173500971543,0,0,0,0,0.274173548660444,0,0,0,0.0115431643254904,0,0,0,0,0,0.285197877629953
"exper0_location_587",0.115458044881602,0,0.0380073467954874,0,0,0.0738135870185593,0,0.0322984301722918,0.0941575659136093,0,0,0.000397069280461946,0,0,0.00648590249305042,0,0,0.116610765120738,0.0587738807835681,0,0.0743989160182481,0.04998950923712,0.00561727031671336,0.0657310851907306,0,0,0,0.0662943414929051,0.0110142694215379,0,0.0160721093861232,0.018394132218278,0.0298353123519741,0,0,0,0,0,0,0.126650461907002,0,0,0,0,0,0,0,0,0,0.126650461907002
"exper0_location_588",0.0186620529482203,0,0.165824985874845,0,0.0142974768981145,0.0599106487408069,0,0,0.022391325350538,0.0181952889411376,0,0,0,0,0.00280935948656101,0,0,0.0310987688359895,0.0311600165070423,0,0,0.0322935857124776,0,0.00405540551679646,0,0.098145687656787,0,0.297681496828375,0.00271727318263761,0,0,0.0141928714998675,0,0,0.019376681733221,0,0,0,0,0.148964698765985,0,0,0,0.0182223755205977,0,0,0,0,0,0.297681496828375
"exper0_location_589",0,0,0.204134512609376,0,0,0.0203182787021879,0,0,0,0.014965586416399,0,0,0,0,0,0.0391935127191553,0,0.00644209378398919,0,0,0,0,0,0,0,0.0341917698338348,0,0.318900603525834,0,0,0,0,0,0,0.00860231413805784,0,0.023762776639014,0,0,0.329488551632152,0,0,0,0,0,0,0,0,0,0.329488551632152
"exper0_location_590",0,0,0.152209477417012,0,0,0,0,0,0,0.0841755349049519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406205155911767,0,0.242974003201527,0,0,0,0,0,0,0.187246440310334,0,0,0,0,0.203148228698241,0,0,0,0.0896257998767565,0,0,0,0,0,0.242974003201527
"exper0_location_591",0.00600147036801688,0,0,0.302867049759486,0.0359278150718131,0,0,0,0.0155960977096672,0,0.0966524735193698,0.111843516344346,0,0,0.0095287834158635,0.0393896720267896,0,0,0.0191700088418805,0.08474857348155,0.0393656038645689,0,0,0.0184341246298188,0,0,0,0,0.0648590608061121,0,0.030554019390651,0.048634635811815,0.0353259306243286,0,0,0,0,0,0,0,0,0,0,0.0411011643339237,0,0,0,0,0,0.302867049759486
"exper0_location_592",0,0,0,0.0653033572720743,0.142341175680244,0,0,0,0.0476346655756605,0,0.297387543224336,0.100269997605455,0,0.0322078767513435,0,0,0,0,0,0.140693923355494,0,0,0,0.00819566451806895,0,0,0,0,0.0849975165995722,0,0.00226716029862388,0,0,0,0,0.00226716029862388,0,0,0,0,0,0,0.0764339588205037,0,0,0,0,0,0,0.297387543224336
"exper0_location_593",0.117533138276682,0,0,0.0698824708777102,0.209046664267807,0,0,0,0.0710364877171221,0,0.00627309360318191,0.0558481564123747,0,0,0,0.229688869098662,0,0,0,0.0222826122947809,0.0343474767611105,0,0,0.0714570326946843,0,0,0,0,0.0188002271051262,0,0.00213033065053184,0,0,0,0,0.00213033065053184,0,0,0,0,0.0237430939120626,0,0.0658000156776316,0,0,0,0,0,0,0.229688869098662
"exper0_location_594",0,0,0,0,0.118212011832777,0,0,0,0.0869604599833346,0,0.0194257310922073,0.0791116964465626,0,0.0153348700882008,0,0,0,0,0.020331631668319,0.0196434534700451,0.0390133708613706,0,0,0.0312604925218763,0,0,0,0,0.0813337667177642,0.00724337543042181,0,0,0,0,0,0,0,0,0,0,0,0,0.48212913988712,0,0,0,0,0,0,0.48212913988712
"exper0_location_595",0.0349513411398751,0,0,0.0308069537157335,0.0441301079168637,0,0,0,0.354753238705524,0,0.0505279801669518,0.0590691095740962,0,0,0,0,0,0,0,0.0405043988026398,0.124634384913884,0,0,0.0369419617692295,0,0,0,0,0.0239085180738379,0,0.138093958356535,0,0,0,0,0.0616780468648296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354753238705524
"exper0_location_596",0.00564332668868987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883711006376229,0,0,0,0,0,0,0,0.031825217970977,0,0,0,0,0,0,0,0,0,0,0,0,0.0788204489641046,0,0,0,0,0,0,0,0,0,0,0,0,0.883711006376229
"exper0_location_597",0,0,0,0.176770598686969,0.104627753655656,0.041579723177161,0,0,0.00123814104197919,0,0.0446801969754346,0.0295011594484299,0,0,0.00170205648284744,0.317579004916477,0,0,0.00567174302493413,0,0,0,0,0.00507889945726907,0,0.113545755113614,0,0.0740397236358871,0.0192881894925726,0,0.00594504846013451,0.0173513987151753,0,0,0,0,0.00848439453925021,0,0,0,0,0,0,0.0329162131762099,0,0,0,0,0,0.317579004916477
"exper0_location_598",0.00508063964370971,0,0,0,0.0090317487759199,0,0,0,0,0,0,0,0,0,0,0.908884375655517,0,0,0,0,0,0,0,0.0237623234161738,0,0,0,0,0,0,0,0,0,0,0,0,0.0532409125086793,0,0,0,0,0,0,0,0,0,0,0,0,0.908884375655517
"exper0_location_599",0,0,0,0.0591613755492026,0.0803158815118124,0,0,0,0,0,0.109044768205016,0.0598559706439352,0,0,0.00214282454663376,0.137794906784626,0,0,0.0219639504105698,0.133442596200188,0,0.0334477701811403,0,0.00652263730342061,0,0.0809087103704978,0,0.052434664900517,0.143954379964807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315572147105306,0,0,0,0,0.0474523487171033,0.143954379964807
"exper0_location_600",0.0119416011233978,0,0,0.114862162935592,0.389743002918193,0,0,0,0,0,0.00840936049906717,0.0270665977403236,0.338581900211411,0,0,0.0280570459744337,0,0,0,0,0,0,0,0.0150295000670693,0,0,0,0,0,0.0121221005725966,0,0,0,0,0,0,0,0,0,0,0.0541867279579163,0,0,0,0,0,0,0,0,0.389743002918193
"exper0_location_601",0,0,0,0.0375739347808763,0.0373291444422309,0,0,0,0,0,0.00981476358613679,0.0241341526983307,0.87064956076202,0,0,0,0,0,0,0,0,0,0,0.0125612097088766,0,0,0,0,0.00633937112089543,0,0,0,0,0,0,0,0,0,0,0,0.00159786290063344,0,0,0,0,0,0,0,0,0.87064956076202
"exper0_location_602",0.109975233825469,0,0,0,0.0146828194365361,0,0,0.0136849426217521,0.0491321885878353,0.0259242140387262,0.00167393739489565,0.0356025816016675,0.0917672170588261,0,0.00429329767949893,0,0,0.0252716457684838,0,0,0.0526119159923209,0,0.0426658646507701,0.00736563293385342,0,0.0653526369060173,0,0,0.0207234784515835,0,0.0300857117242372,0.0776634928876413,0,0,0.0276145859934793,0,0.120649973958302,0,0.0366793492936742,0,0,0,0,0.0823642710163608,0,0,0,0,0.0642150081780693,0.120649973958302
"exper0_location_603",0,0,0,0.0805006373405641,0.0757857741384791,0,0,0,0,0,0.00208396340593575,0.058643487309335,0.263856947125226,0,0,0.144350143759427,0,0,0,0.0167374379000701,0,0,0,0.0336334264659654,0.0155949503183517,0,0,0,0.0196141340857788,0,0,0,0,0,0,0,0,0,0,0,0.150114696279333,0,0,0.0152291333328836,0,0,0,0,0.123855268538651,0.263856947125226
"exper0_location_604",0,0,0,0.0348272367500714,0,0,0,0,0,0,0.000861134408287431,0.00747621808952956,0.954451155740169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238425501194292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954451155740169
"exper0_location_605",0,0,0,0.0386158979915976,0,0,0,0,0,0,0,0.0236336501726378,0.868663594067033,0,0,0,0,0,0,0.00146982472861396,0,0,0,0.0019207202131813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182333624565161,0,0.00507171065321176,0,0,0,0.0423912397172092,0,0,0,0,0.868663594067033
"exper0_location_606",0.0444638815142636,0,0,0.0765731546813379,0,0,0,0,0,0,0.0359771454874905,0.0273791831424651,0.156018477397112,0,0,0.480562206589331,0,0,0,0.0130997540395342,0,0,0,0.0368522702955986,0.0176157859746622,0,0,0,0.00668634988724857,0,0,0,0,0,0,0,0,0,0,0,0.0173220547615759,0,0,0,0,0,0,0,0.0874497362293811,0.480562206589331
"exper0_location_607",0.00423823942753135,0,0,0.532782155862368,0,0,0,0,0,0,0.0191860602492371,0.0832192902252213,0.122566436680181,0,0,0.0864857169965035,0,0,0,0.0602779059667748,0,0,0,0.0132977565957695,0,0,0,0,0.0667892417273402,0.0111571962690733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532782155862368
"exper0_location_608",0,0,0,0,0,0,0,0,0.0412597445292456,0,0.0832671392330747,0.134912772486222,0.0643624603146345,0,0,0,0,0,0,0.156771748450207,0,0,0,0.116948039082567,0,0,0,0,0.114645770559822,0,0,0,0,0,0,0,0,0,0.200760046124742,0,0.00763780260018947,0,0,0,0.079434476619296,0,0,0,0,0.200760046124742
"exper0_location_609",0,0,0,0,0.035198709894596,0,0,0,0.0146938239464872,0,0.0145760320132958,0.0120860400325452,0,0.0103127705031179,0,0,0,0,0,0,0,0,0,0.0190797074672735,0,0,0,0,0.0336678253100418,0,0,0,0,0,0,0,0,0.0110634960275429,0,0,0,0,0.8493215948051,0,0,0,0,0,0,0.8493215948051
"exper0_location_610",0,0,0,0,0,0,0,0,0.00594981417806181,0,0.0733787460496844,0.0117915561056903,0,0.0105415402221947,0,0,0,0,0,0.0141046995417017,0,0,0.00621245028643029,0.0759799359673815,0,0,0,0,0.016112735365222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785928522283633,0,0,0,0,0,0,0.785928522283633
"exper0_location_611",0,0,0,0,0.146842280244399,0,0,0,0.394183803907365,0,0.059388722074627,0.0203481783155042,0,0.0198365130106008,0,0,0,0,0,0.0414675671507233,0.0713110358285741,0,0,0.0904853904439026,0,0,0,0,0.0371702704809494,0,0.00135451136509862,0,0,0,0,0.0138471130686997,0,0,0,0,0,0,0.103764614109556,0,0,0,0,0,0,0.394183803907365
"exper0_location_612",0,0,0,0,0,0.00978585985746615,0,0.0081793724860423,0,0,0,0,0,0,0,0,0,0.00549852944093558,0,0,0.0141179314691149,0,0.0179508439601982,0.018078618692923,0,0,0,0,0,0,0,0,0,0.49031333387203,0,0,0,0,0.43607551022129,0,0,0,0,0,0,0,0,0,0,0.49031333387203
"exper0_location_613",0,0,0,0,0,0.0183220137330868,0,0.00900237504429391,0,0,0.0389762224938837,0.0931019122815575,0,0,0,0,0,0,0,0.113102845015261,0.0450519100589689,0,0.0838560573461742,0.0399353665910875,0,0,0,0,0.0190189581894495,0,0,0.0154778907799823,0,0.0618135195656573,0,0,0,0,0.434674406529181,0,0,0,0,0,0,0,0,0,0.0276665223714157,0.434674406529181
"exper0_location_614",0,0,0,0,0.110457397216149,0.0877692612850901,0,0.00335531974097642,0.021771638430671,0,0,0.0541201195941605,0,0,0,0,0,0.0173661224704599,0,0.0271322343447954,0.0579842830128395,0,0.0173362830168278,0.0341685450161153,0,0,0,0,0,0,0,0.0121303877236625,0,0.103181083003556,0,0,0,0,0.431501481567913,0,0,0,0,0,0.00974346437451506,0,0,0,0.0119823792022681,0.431501481567913
"exper0_location_615",0.0163447222779494,0,0,0,0.694908008822296,0,0,0,0,0,0.0630166434940279,0.0238469646976247,0.0569754534731614,0,0,0.00403371888731223,0,0,0,0.0577194024105698,0,0.0182490232898543,0,0.0327096136950312,0,0,0,0,0.0142701145234397,0.00785835370175496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100679807269782,0.694908008822296
"exper0_location_616",0,0,0,0,0.159166689874674,0,0,0,0,0,0.0759204225186749,0.344537844320148,0,0,0,0,0,0,0,0.116524553689669,0.0933737416615937,0,0,0.0305836667455408,0,0,0,0,0.152064362088454,0,0,0,0,0,0,0,0,0,0.0242330460864339,0,0.00359567301481077,0,0,0,0,0,0,0,0,0.344537844320148
"exper0_location_617",0,0,0,0,0,0,0,0,0.0248922452132102,0,0,0,0,0,0,0,0,0.0629312075481996,0,0.00973361082000401,0.145052959030823,0,0,0.111820542332728,0,0,0,0,0,0,0,0,0,0.0233166934731595,0,0.0221579358465211,0,0,0.50409123992091,0,0,0,0,0,0.0960035658144457,0,0,0,0,0.50409123992091
"exper0_location_618",0,0,0,0,0,0,0,0,0.00761501823798931,0,0,0.0334698306732087,0,0,0,0,0,0.0306910640999828,0,0.0227496320655923,0.0561959246547329,0.0156449509460464,0,0.200926161149898,0,0,0,0,0.0259952599644211,0,0,0,0,0,0,0.0190642266674537,0,0,0.389100254451682,0,0,0,0,0,0.198547677088992,0,0,0,0,0.389100254451682
"exper0_location_619",0.0143220052568774,0,0,0,0.0452658265734403,0,0,0,0,0,0,0,0,0,0,0,0.136986603883557,0,0,0.00845978866030021,0,0.569318921194248,0,0.147107892022348,0,0,0,0,0.0354246756004259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431142868088032,0,0,0,0,0.569318921194248
"exper0_location_620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111881962353938,0,0.00274394538047832,0,0,0.784101299294445,0,0.090994503891576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102782890795623,0,0,0,0,0,0,0,0,0,0,0.784101299294445
"exper0_location_621",0,0,0,0,0,0,0,0,0,0,0.00628071988721503,0,0,0,0,0,0.205557022274379,0,0,0.0220681459160629,0,0.535398241463693,0,0.154487014595897,0,0,0,0,0.0314186270838961,0,0,0,0,0,0,0,0,0,0.0134574957691793,0,0,0,0,0,0.0313327330096771,0,0,0,0,0.535398241463693
"exper0_location_622",0.00245466842941816,0,0,0,0,0,0,0,0.158648631644119,0,0.0818650012998274,0.0448756969183574,0,0,0,0,0,0,0,0.148415942143832,0.0775511154275483,0.161549427136062,0,0.169393172345697,0,0,0,0,0.0395931182110081,0,0,0,0,0,0,0,0,0,0.0253340978314038,0,0,0,0,0,0.0903191286127259,0,0,0,0,0.169393172345697
"exper0_location_623",0,0,0,0,0,0,0,0,0.0209241965283571,0,0.107128818491991,0.0247609699377304,0,0,0,0,0.176560290993861,0,0,0.0590539217805076,0,0.357888201102405,0,0.152238456982074,0,0,0,0,0.033986103406824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674590407762504,0,0,0,0,0.357888201102405
"exper0_location_624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666448435757327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051774393831424,0,0,0,0,0,0.941561121811003,0,0,0,0,0.941561121811003
"exper0_location_625",0.0504521681224737,0,0,0,0,0,0,0,0.0111119472477506,0,0,0.00895455143406295,0,0,0,0.0298136974508388,0,0,0,0.0167058649545377,0.0264159183606361,0,0,0.0885427508793272,0,0,0,0,0.0118923569148178,0,0.00525830926248703,0,0,0,0,0.0833945496122396,0,0,0.147325610376358,0,0,0,0,0,0.52013227538447,0,0,0,0,0.52013227538447
"exper0_location_626",0.0199390331973946,0,0,0,0,0,0,0.018488271436033,0.0280949869688183,0,0,0.000349296323618636,0,0,0,0,0,0,0,0.017182154477522,0.0534723842354657,0,0.00940156964038408,0.128527071741889,0,0,0,0,0,0,0,0,0,0,0,0.0397321841324798,0,0,0.607291492550621,0,0,0,0,0,0.0775215552957738,0,0,0,0,0.607291492550621
"exper0_location_627",0,0,0,0,0,0,0,0,0.00493536079209689,0,0,0,0,0,0,0,0,0,0,0,0.0155915351458645,0,0,0.0646757753239438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178101720856802,0,0,0,0,0,0.736695607881294,0,0,0,0,0.736695607881294
"exper0_location_628",0,0,0,0,0,0,0,0,0,0,0,0.0118363718600166,0,0,0,0,0,0.0152179200762167,0,0,0.105723394089366,0,0,0.0056411304221397,0,0,0,0,0,0,0,0,0,0.027879419767266,0,0.0272198552019265,0,0,0.527954327606116,0,0,0,0,0,0.278527580976953,0,0,0,0,0.527954327606116
