"","prediction.score.Exc.L5.6.FEZF2.IFNG.AS1","prediction.score.Exc.L3.RORB.OTOGL","prediction.score.Exc.L2.LINC00507.GLRA3","prediction.score.Inh.L2.VIP.SLC6A16","prediction.score.Exc.L5.6.FEZF2.C9orf135.AS1","prediction.score.Inh.L1.6.LAMP5.AARD","prediction.score.Inh.L1.3.SST.FAM20A","prediction.score.Inh.L1.SST.DEFB108B","prediction.score.Exc.L2.3.RORB.CCDC68","prediction.score.Exc.L3.5.RORB.RPRM","prediction.score.Exc.L2.3.RORB.PTPN3","prediction.score.Exc.L5.6.THEMIS.SMYD1","prediction.score.Inh.L3.5.SST.GGTLC3","prediction.score.Exc.L3.5.RORB.LAMA4","prediction.score.Exc.L2.LAMP5.KCNG3","prediction.score.Inh.L5.6.PVALB.MEPE","prediction.score.Exc.L3.LAMP5.CARM1P1","prediction.score.Exc.L3.5.RORB.LINC01202","prediction.score.Oligo.L2.6.OPALIN.MAP6D1","prediction.score.Astro.L1.FGFR3.SERPINI2","prediction.score.Exc.L3.5.RORB.LNX2","prediction.score.Exc.L3.THEMIS.ENPEP","prediction.score.Inh.L3.PVALB.SAMD13","prediction.score.Exc.L5.THEMIS.SLC22A18","prediction.score.Inh.L5.6.SST.ISX","prediction.score.Inh.L5.6.PVALB.GAPDHP60","prediction.score.Exc.L3.5.FEZF2.LINC01107","prediction.score.Oligo.L2.6.OPALIN.FTH1P3","prediction.score.Inh.L1.6.LAMP5.NES","prediction.score.Inh.L3.5.SST.OR5AH1P","prediction.score.Exc.L6.FEZF2.KLK7","prediction.score.Inh.L2.3.SST.NMU","prediction.score.Inh.L5.SST.RPL35AP11","prediction.score.Inh.L5.6.SST.C4orf26","prediction.score.Inh.L1.2.SST.CCNJL","prediction.score.Inh.L5.6.LAMP5.CRABP1","prediction.score.Exc.L6.THEMIS.LINC00343","prediction.score.Inh.L5.6.SST.FBN2","prediction.score.Inh.L5.6.PVALB.ZFPM2.AS1","prediction.score.Inh.L1.3.VIP.HSPB6","prediction.score.Exc.L2.3.RORB.RTKN2","prediction.score.Inh.L3.5.PVALB.ISG20","prediction.score.Inh.L2.5.PVALB.RPH3AL","prediction.score.Inh.L2.5.VIP.SOX11","prediction.score.Inh.L1.PAX6.CHRFAM7A","prediction.score.Inh.L1.LAMP5.BMP2","prediction.score.Exc.L6.FEZF2.FFAR4","prediction.score.Inh.L1.2.VIP.HTR3A","prediction.score.Exc.L6.THEMIS.SLN","prediction.score.Exc.L3.5.FEZF2.ASGR2","prediction.score.Inh.L3.5.VIP.TAC3","prediction.score.Inh.L1.PVALB.SST.ASIC4","prediction.score.Oligo.L3.6.OPALIN.ENPP6","prediction.score.Exc.L5.THEMIS.RGPD6","prediction.score.Exc.L5.FEZF2.RNF144A.AS1","prediction.score.Inh.L1.3.VIP.CBLN1","prediction.score.Inh.L1.5.VIP.LINC01013","prediction.score.Exc.L5.6.FEZF2.FILIP1L","prediction.score.Inh.L1.3.VIP.CHRNA2","prediction.score.Inh.L2.5.PVALB.HHIPL1","prediction.score.Inh.L1.2.VIP.EXPH5","prediction.score.Exc.L5.6.THEMIS.TNFAIP6","prediction.score.Inh.L3.5.VIP.IGDCC3","prediction.score.Inh.L2.PAX6.FREM2","prediction.score.Inh.L5.6.PVALB.FAM150B","prediction.score.Inh.L1.5.VIP.SMOC1","prediction.score.Inh.L6.SST.TH","prediction.score.Inh.L5.PVALB.LRIG3","prediction.score.Exc.L3.5.RORB.TNNT2","prediction.score.Inh.L1.6.LAMP5.CA1","prediction.score.Inh.L1.5.VIP.PHLDB3","prediction.score.Exc.L5.RORB.MED8","prediction.score.Exc.L6.FEZF2.POGK","prediction.score.VLMC.L1.5.PDGFRA.COLEC12","prediction.score.Exc.L5.FEZF2.NREP.AS1","prediction.score.Inh.L5.6.VIP.COL4A3","prediction.score.Inh.L1.2.VIP.WNT4","prediction.score.Exc.L5.6.FEZF2.SH2D1B","prediction.score.Inh.L1.2.VIP.SCML4","prediction.score.Exc.L5.THEMIS.VILL","prediction.score.Exc.L2.LINC00507.ATP7B","prediction.score.Exc.L2.3.LINC00507.DSG3","prediction.score.OPC.L1.6.PDGFRA.COL20A1","prediction.score.Inh.L1.2.SST.PRRT4","prediction.score.Inh.L5.6.PVALB.KCNIP2","prediction.score.Inh.L1.2.SST.CLIC6","prediction.score.Inh.L1.VIP.KLHDC8B","prediction.score.Exc.L5.THEMIS.FGF10","prediction.score.Micro.L1.6.TYROBP.CD74","prediction.score.Inh.L1.6.VIP.SLC7A6OS","prediction.score.Inh.L1.5.VIP.CD27.AS1","prediction.score.Astro.L1.6.FGFR3.PLCG1","prediction.score.Astro.L1.6.FGFR3.AQP1","prediction.score.Exc.L6.THEMIS.SNTG2","prediction.score.Inh.L1.6.PVALB.COL15A1","prediction.score.Exc.L5.FEZF2.PKD2L1","prediction.score.Exc.L5.6.FEZF2.OR1L8","prediction.score.Exc.L5.6.FEZF2.CFTR","prediction.score.Inh.L3.6.VIP.UG0898H09","prediction.score.Inh.L3.5.VIP.HS3ST3A1","prediction.score.Oligo.L3.6.OPALIN.LRP4.AS1","prediction.score.Inh.L5.6.PVALB.SST.CRHR2","prediction.score.Inh.L1.2.PVALB.CDK20","prediction.score.Inh.L3.6.VIP.ZIM2.AS1","prediction.score.Inh.L1.LAMP5.NMBR","prediction.score.Exc.L5.FEZF2.CSN1S1","prediction.score.Inh.L2.PVALB.FRZB","prediction.score.Exc.L5.THEMIS.LINC01116","prediction.score.Inh.L5.6.SST.BEAN1","prediction.score.Inh.L5.6.SST.PIK3CD","prediction.score.Inh.L5.6.SST.PAWR","prediction.score.Inh.L1.PAX6.MIR101.1","prediction.score.Inh.L1.LAMP5.RAB11FIP1","prediction.score.Inh.L2.5.VIP.BSPRY","prediction.score.Exc.L6.FEZF2.PROKR2","prediction.score.Inh.L5.6.SST.KLHL1","prediction.score.Inh.L1.2.VIP.PTGER3","prediction.score.Exc.L5.6.FEZF2.LPO","prediction.score.Inh.L1.LAMP5.PVRL2","prediction.score.Endo.L2.5.NOSTRIN.SRGN","prediction.score.Inh.L1.3.VIP.FNDC1","prediction.score.Inh.L3.6.PAX6.LINC01497","prediction.score.Inh.L3.5.SST.CDH3","prediction.score.Inh.L1.6.SST.NPY","prediction.score.Inh.L5.6.SST.DNAJC14","prediction.score.Oligo.L5.6.OPALIN.LDLRAP1","prediction.score.Inh.L1.SST.P4HA3","prediction.score.Exc.L6.FEZF2.PDYN","prediction.score.max"
"254",0,0.0300736237564818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800978465103877,0.00116292432804626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824278590777741,0,0,0,0,0,0,0,0,0,0,0,0,0.0492519656854821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275501534725207,0,0,0.00855500857581822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800978465103877
"255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691036816431665,0,0,0,0,0,0,0,0.0771529690145576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158262809286324,0,0,0,0,0,0,0,0.757673853534802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757673853534802
"256",0,0.0360514685640898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177677509238871,0.00696381641339787,0,0,0,0,0,0,0,0,0,0,0.0147281551151022,0,0,0,0,0,0,0,0,0,0,0.0132739763793924,0,0,0,0,0.0153544591221317,0,0,0.0238393539566913,0,0,0,0.039610627530793,0,0,0.568280124096304,0,0,0,0,0,0,0,0.00903630887727504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844022872833905,0.0235928820544351,0,0,0,0,0,0,0,0,0.0160905732821136,0,0,0,0.00822909203109498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388314246099703,0,0,0,0,0,0,0,0,0.568280124096304
"257",0,0,0.422589169787846,0,0,0,0,0,0,0,0.063740322505602,0,0,0,0,0,0.0191818138653497,0,0,0,0,0.0042994877406445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017092716063935,0,0,0,0,0.282350436619542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565846049502546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134161448466826,0,0,0,0,0,0,0,0,0,0.422589169787846
"258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149533807302981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157020281800079,0,0,0.319232525761243,0.515531638755768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515531638755768
"259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798715662539125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121667383372143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463791617524025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332377923363298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798715662539125
"260",0,0,0,0,0,0,0.020810053989714,0,0,0.114820070901725,0,0,0,0,0,0,0.0669788675234056,0,0,0,0.214329840497996,0.0375164358664952,0,0,0,0,0,0,0.030415371886315,0,0,0,0,0,0,0.278384547922172,0.160307204408691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764376070034865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278384547922172
"261",0,0,0.165294654150587,0,0.302153610673981,0,0,0,0,0.130229315554405,0,0,0.0288847611575893,0,0,0,0,0,0,0,0.0514809270354854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232469220110521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051287715843181,0,0,0,0.0319783253928915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622147008135895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302153610673981
"262",0,0,0.38831651149525,0,0.0173534952425781,0,0.0682062750984369,0,0.053404508076616,0.122802075018302,0.195917183848375,0,0.0172325617905909,0,0,0,0,0,0,0,0,0.00802591615460415,0,0,0,0,0,0,0,0,0,0,0,0.00836989170489114,0,0,0.0151064851961634,0,0,0.000705337325038994,0.0505252477430533,0,0.008654708830503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385734066025198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680639587307675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38831651149525
"263",0,0,0.0114599024011718,0,0.00732349043822351,0,0,0,0,0.822719683051916,0,0,0,0,0,0,0,0,0,0,0.138656922675185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102170616274186,0,0,0,0,0,0,0,0,0,0.0096229398060853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822719683051916
"264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858200990380489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118387320786426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234116888330849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858200990380489
"265",0,0,0,0,0,0.206234122754451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140787642501369,0,0,0,0,0,0,0.0159462376154725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463727419682693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169894347982844,0,0,0,0,0,0.113439905190968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185060128409033,0.288818989145722,0,0,0,0,0,0,0,0,0.288818989145722
"266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86157156884909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13842843115091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86157156884909
"267",0,0,0,0.0322737546976,0,0.481524660983002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156234161261797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102017668972599,0.0912648327621457,0,0,0,0,0,0.0217615170167552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114923404306102,0,0,0,0,0,0,0,0,0,0.481524660983002
"268",0,0,0,0,0,0.588566713395454,0.00681428258056047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268547528879389,0,0,0,0,0,0,0.0784060146702654,0,0,0,0,0,0,0,0,0,0.00821252664952453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494529338248077,0,0,0,0,0,0,0,0,0,0.588566713395454
"269",0,0.0470673336446708,0,0.0322990877388733,0,0.327980800767288,0.0674242350538512,0,0,0,0,0,0.040078649209559,0,0,0,0,0,0,0,0,0,0,0,0.022778813681258,0,0,0,0.242459563110814,0,0,0,0.037153921736958,0.035709326995017,0,0.0268059690900345,0,0,0,0,0,0,0,0,0.0249899221644738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264894131809037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112991588645222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506250915190713,0,0,0,0,0,0,0,0,0,0,0,0.0268622555094455,0,0,0.0243222200943585,0,0,0.00121682000606524,0,0,0,0,0,0,0.327980800767288
"270",0,0,0,0.00777505082875217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510105049336921,0.00333239620677397,0,0,0,0,0,0,0,0,0,0.0203767722074145,0,0,0,0,0.0372421383891451,0,0,0.0852442423993871,0,0,0,0.0482586333460136,0,0,0.697653404495507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385554555059737,0,0,0,0,0,0,0,0,0.0105514016873407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697653404495507
"271",0,0,0,0.0363355119252341,0,0.151983762143397,0.0184445493363601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186550060444481,0,0.00255298971855669,0,0,0,0,0.160685931874226,0,0,0,0.126031999462558,0.00796449621095884,0,0,0.0129571370493848,0.0305498101098984,0.0401415396595263,0,0,0,0,0,0,0,0,0,0.0739537564815775,0,0,0,0,0,0,0.019896786483713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191143974548011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112837271645327,0,0,0,0,0,0,0,0,0,0.186550060444481
"272",0,0,0,0,0,0,0,0,0,0.561473636712982,0,0,0,0,0,0,0,0,0,0,0.39262667438809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458996888989282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561473636712982
"273",0,0,0.322734416394629,0.0518774885428956,0,0,0.0100369354683791,0,0,0.0133933525512755,0.115646899079507,0,0,0,0,0.0551585042950914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151405848574224,0,0,0.044223605403184,0.0399807674229638,0,0.020000473298545,0.0390473471604811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148734708977174,0,0,0.0232643589613382,0,0,0,0,0,0,0.0141771142181836,0,0,0,0,0,0,0,0,0,0.0135403878585996,0,0,0,0.0157393386063178,0,0,0,0,0,0,0,0,0,0,0,0,0.0548996912666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322734416394629
"274",0,0,0.88487016844912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519741393287258,0,0,0,0,0.0139805298785963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334175402909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157576220526573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88487016844912
"275",0,0,0.24244420604444,0,0.0179283151929669,0,0,0,0,0.0247818967004212,0,0,0,0,0,0,0,0,0,0,0.0181140182640336,0.00358780745890807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592337119279913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764913685730834,0,0,0,0,0,0,0,0,0,0.0155426325409023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877263594533118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592337119279913
"276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844630993937022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133581910859253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217870952037249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844630993937022
"277",0,0.100843014398242,0,0,0.0151037066166958,0,0.0138878989381735,0,0,0.0304347210898298,0,0,0,0,0,0.0685865498229371,0,0,0,0,0.027673398474617,0,0,0,0,0,0,0.0382898625275263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130120551789345,0.0768123270173811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236551774284894,0,0,0,0,0.0206474663852245,0,0,0.00468839989504416,0,0,0,0,0,0.125359206414126,0,0,0,0,0,0,0,0,0,0,0,0.0127371532111576,0,0,0.237020860658358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191248201943263,0,0,0,0,0,0,0,0,0.237020860658358
"278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129211404320868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339547896640352,0.53124069903878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53124069903878
"279",0,0.0241369884095686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000577485663473091,0,0,0,0,0,0,0.856529765658529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108010418592646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107453416757828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856529765658529
"280",0,0,0.243304700746424,0,0.199711472165382,0,0,0,0,0.245557208395478,0,0,0,0,0,0,0,0,0,0,0.129250174550762,0.00600822193196271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111115707065363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238825012211504,0,0,0,0.0356085050990365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556150882444216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245557208395478
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296385842209942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288758010935515,0.308062051115191,0,0,0,0,0,0,0,0.633423563570263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633423563570263
"282",0,0.0739095745527391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189810825131212,0,0,0,0,0.00218480732667751,0,0,0,0.0224642817222005,0,0,0.420487974198783,0.0017624296662493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799854414024522,0.041887708676168,0,0,0,0,0,0,0,0.0629753138858183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126106979752416,0,0,0,0,0,0.0768497497894749,0,0,0,0,0,0.022254572234904,0,0,0.00734594201017009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114791039531032,0,0,0,0,0,0,0,0,0.420487974198783
"283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845094529545991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13270192430677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222035461472391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845094529545991
"284",0,0.0424482276630677,0,0.00491714400105709,0,0.334072157669652,0,0,0,0,0,0,0.0941241395033294,0,0,0,0,0,0,0,0,0,0,0,0.0956561470530749,0,0,0.0973527402736002,0.1595760754121,0,0,0,0.108608062988002,0.0111866639710064,0,0.0211591070795865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174888155451535,0,0,0,0,0,0,0,0,0,0,0,0.0134107188403705,0,0,0,0,0,0,0,0,0,0,0,0,0.334072157669652
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829680662336995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157370768925593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129485687374124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829680662336995
"286",0,0.0454144309021465,0.0742727370577685,0,0.0746828375136487,0,0,0,0,0.0640364932077532,0,0,0,0,0,0,0,0.0364450122378579,0,0,0.0304668596861942,0.00279406904320741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421989849439843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156467878651643,0,0,0,0,0,0,0,0,0,0.076473124836663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169567074232744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421989849439843
