"","prediction.score.Exc.L2.3.RORB.CCDC68","prediction.score.Inh.L3.5.VIP.TAC3","prediction.score.Exc.L5.6.FEZF2.FILIP1L","prediction.score.Exc.L5.THEMIS.SLC22A18","prediction.score.Exc.L6.THEMIS.SNTG2","prediction.score.OPC.L1.6.PDGFRA.COL20A1","prediction.score.Exc.L5.6.FEZF2.C9orf135.AS1","prediction.score.Oligo.L2.6.OPALIN.FTH1P3","prediction.score.Inh.L5.6.PVALB.GAPDHP60","prediction.score.Exc.L3.5.RORB.LNX2","prediction.score.Inh.L3.5.VIP.IGDCC3","prediction.score.Inh.L1.3.SST.FAM20A","prediction.score.Exc.L5.6.FEZF2.IFNG.AS1","prediction.score.Inh.L5.6.PVALB.ZFPM2.AS1","prediction.score.Inh.L1.3.VIP.FNDC1","prediction.score.Exc.L2.LINC00507.GLRA3","prediction.score.Inh.L1.LAMP5.NMBR","prediction.score.Inh.L5.6.LAMP5.CRABP1","prediction.score.Exc.L5.6.FEZF2.SH2D1B","prediction.score.Inh.L1.2.SST.CLIC6","prediction.score.Exc.L3.LAMP5.CARM1P1","prediction.score.Inh.L5.SST.RPL35AP11","prediction.score.Astro.L1.6.FGFR3.PLCG1","prediction.score.Inh.L1.LAMP5.RAB11FIP1","prediction.score.Exc.L3.RORB.OTOGL","prediction.score.Exc.L6.THEMIS.LINC00343","prediction.score.Inh.L1.LAMP5.BMP2","prediction.score.Micro.L1.6.TYROBP.CD74","prediction.score.Exc.L6.FEZF2.KLK7","prediction.score.Inh.L5.PVALB.LRIG3","prediction.score.Inh.L1.5.VIP.SMOC1","prediction.score.Inh.L2.5.PVALB.HHIPL1","prediction.score.Inh.L1.6.LAMP5.AARD","prediction.score.Exc.L3.THEMIS.ENPEP","prediction.score.Inh.L1.PAX6.MIR101.1","prediction.score.Exc.L3.5.RORB.RPRM","prediction.score.Inh.L5.6.SST.ISX","prediction.score.Inh.L5.6.SST.C4orf26","prediction.score.Inh.L1.PVALB.SST.ASIC4","prediction.score.Exc.L5.THEMIS.LINC01116","prediction.score.Inh.L1.6.PVALB.COL15A1","prediction.score.Oligo.L3.6.OPALIN.LRP4.AS1","prediction.score.Exc.L3.5.FEZF2.ASGR2","prediction.score.Inh.L1.2.SST.CCNJL","prediction.score.Exc.L2.3.LINC00507.DSG3","prediction.score.Exc.L5.RORB.MED8","prediction.score.Inh.L2.5.PVALB.RPH3AL","prediction.score.Inh.L3.5.SST.GGTLC3","prediction.score.Oligo.L5.6.OPALIN.LDLRAP1","prediction.score.Inh.L5.6.SST.KLHL1","prediction.score.Inh.L1.6.LAMP5.CA1","prediction.score.Oligo.L3.6.OPALIN.ENPP6","prediction.score.Inh.L1.2.VIP.HTR3A","prediction.score.Exc.L5.6.THEMIS.SMYD1","prediction.score.Astro.L1.FGFR3.SERPINI2","prediction.score.Inh.L3.PVALB.SAMD13","prediction.score.Inh.L5.6.PVALB.MEPE","prediction.score.Inh.L3.5.VIP.HS3ST3A1","prediction.score.Inh.L2.PAX6.FREM2","prediction.score.Exc.L3.5.RORB.LINC01202","prediction.score.Exc.L6.FEZF2.POGK","prediction.score.Exc.L6.FEZF2.FFAR4","prediction.score.Exc.L6.THEMIS.SLN","prediction.score.Exc.L6.FEZF2.PROKR2","prediction.score.Exc.L5.6.THEMIS.TNFAIP6","prediction.score.Inh.L1.5.VIP.PHLDB3","prediction.score.Inh.L2.PVALB.FRZB","prediction.score.Exc.L5.THEMIS.VILL","prediction.score.Inh.L5.6.PVALB.SST.CRHR2","prediction.score.Inh.L3.5.PVALB.ISG20","prediction.score.Exc.L5.6.FEZF2.LPO","prediction.score.Exc.L3.5.RORB.TNNT2","prediction.score.Inh.L1.2.VIP.WNT4","prediction.score.Inh.L1.SST.DEFB108B","prediction.score.Endo.L2.5.NOSTRIN.SRGN","prediction.score.Inh.L5.6.SST.PAWR","prediction.score.Inh.L1.VIP.KLHDC8B","prediction.score.Exc.L2.3.RORB.PTPN3","prediction.score.Inh.L5.6.SST.BEAN1","prediction.score.Inh.L1.6.LAMP5.NES","prediction.score.Exc.L2.LAMP5.KCNG3","prediction.score.Exc.L5.THEMIS.FGF10","prediction.score.Exc.L2.3.RORB.RTKN2","prediction.score.Exc.L5.FEZF2.NREP.AS1","prediction.score.Inh.L5.6.PVALB.KCNIP2","prediction.score.Inh.L2.VIP.SLC6A16","prediction.score.Inh.L5.6.SST.PIK3CD","prediction.score.Inh.L1.3.VIP.CBLN1","prediction.score.Inh.L6.SST.TH","prediction.score.Astro.L1.6.FGFR3.AQP1","prediction.score.Exc.L5.THEMIS.RGPD6","prediction.score.Exc.L5.6.FEZF2.OR1L8","prediction.score.Exc.L5.FEZF2.RNF144A.AS1","prediction.score.Inh.L2.3.SST.NMU","prediction.score.Inh.L3.5.SST.CDH3","prediction.score.Inh.L1.2.VIP.EXPH5","prediction.score.Inh.L3.5.SST.OR5AH1P","prediction.score.Inh.L1.PAX6.CHRFAM7A","prediction.score.Inh.L1.3.VIP.HSPB6","prediction.score.Exc.L5.FEZF2.PKD2L1","prediction.score.Inh.L1.2.PVALB.CDK20","prediction.score.Inh.L3.6.VIP.ZIM2.AS1","prediction.score.Exc.L5.FEZF2.CSN1S1","prediction.score.Oligo.L2.6.OPALIN.MAP6D1","prediction.score.Inh.L1.SST.P4HA3","prediction.score.Inh.L3.6.VIP.UG0898H09","prediction.score.Inh.L1.3.VIP.CHRNA2","prediction.score.Inh.L1.2.VIP.PTGER3","prediction.score.Inh.L5.6.PVALB.FAM150B","prediction.score.Exc.L2.LINC00507.ATP7B","prediction.score.Inh.L1.6.SST.NPY","prediction.score.Inh.L2.5.VIP.BSPRY","prediction.score.Inh.L1.2.SST.PRRT4","prediction.score.Exc.L5.6.FEZF2.CFTR","prediction.score.Inh.L5.6.VIP.COL4A3","prediction.score.Inh.L1.2.VIP.SCML4","prediction.score.Inh.L3.6.PAX6.LINC01497","prediction.score.Exc.L6.FEZF2.PDYN","prediction.score.Inh.L1.LAMP5.PVRL2","prediction.score.Inh.L1.6.VIP.SLC7A6OS","prediction.score.Inh.L2.5.VIP.SOX11","prediction.score.VLMC.L1.5.PDGFRA.COLEC12","prediction.score.Exc.L3.5.RORB.LAMA4","prediction.score.Inh.L1.5.VIP.LINC01013","prediction.score.Inh.L5.6.SST.FBN2","prediction.score.Inh.L1.5.VIP.CD27.AS1","prediction.score.Exc.L3.5.FEZF2.LINC01107","prediction.score.Inh.L5.6.SST.DNAJC14","prediction.score.max"
"175",0.0123409020128115,0,0,0,0,0,0,0,0.0394151454139089,0,0,0.0065506823034036,0,0.195757161087283,0,0.0222302997367373,0,0,0,0,0.0126057626805977,0,0,0,0.0306932487273825,0,0,0,0.00960043862081726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488083396493915,0,0.422417955569392,0,0,0,0,0,0,0,0,0.103174263626139,0,0,0,0.0170699736404291,0,0,0,0,0,0,0,0,0.00603627522594333,0,0,0,0,0,0,0,0,0,0.0659321039138398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512949534763767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422417955569392
"176",0.190910566379434,0,0,0,0,0,0.0784270899152164,0,0,0.0163751864605004,0,0,0,0,0,0.387378993493248,0,0,0.00974578094928876,0,0,0,0,0,0.0202654533032213,0,0,0,0.0443421068197286,0,0,0,0,0,0,0.142362349223916,0,0,0,0,0,0,0,0,0.019819721600495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436285780101011,0,0,0,0,0,0.0376401704234204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483697236305203,0,0,0,0,0,0.387378993493248
"177",0.163555006491996,0,0,0,0,0,0.0548762449914709,0,0,0.0388322480254204,0,0,0,0,0,0.4419389081217,0,0,0,0,0,0,0,0,0,0,0,0,0.0171316089108373,0,0,0,0,0,0,0.0871275039463211,0,0,0,0,0,0,0,0,0.0181697078429114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299749670357288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125632405040772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227613995928412,0,0,0,0,0,0.4419389081217
"178",0.0367208760834266,0,0,0,0,0,0.0237512775894391,0,0.00545638554268872,0,0,0.00326873525604879,0,0.218222897326277,0,0.0279530477865832,0,0,0,0,0.00821428174607373,0,0,0,0.0240095296750703,0,0,0,0.0141725779993224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883327169992056,0,0.381382223761025,0,0,0,0,0,0,0,0,0.117244311429256,0,0,0,0.0217847806390162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398642856398395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583218412950015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107996765310109,0,0,0,0,0,0.381382223761025
"179",0.0130690602087873,0,0,0.0158319863153281,0,0,0.0518952295834462,0,0,0.0437618749693445,0,0,0,0,0,0.485685632190377,0,0,0,0,0.00866902235637049,0,0,0,0.0352826958824633,0,0,0,0.0697454835751768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522306962499824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951202792232119,0,0,0,0,0,0,0,0,0,0,0,0.00416378976922704,0,0,0,0,0,0.11476395078552,0,0,0,0,0,0,0,0,0,0,0,0,0.00978029889076515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485685632190377
"180",0.182695602594367,0,0,0,0,0,0.0937164105585759,0,0,0.0090274590825265,0,0,0,0,0,0.209749853540786,0,0,0,0,0,0,0,0,0.0938276055312238,0.0268869482064161,0,0,0.015770913344456,0,0,0,0,0,0,0.14912986226008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705534744285456,0,0,0,0,0,0,0,0,0,0,0,0.00949369798672843,0,0,0,0,0,0.0808124463603886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583357261059064,0,0,0,0,0,0.209749853540786
"181",0,0,0,0,0,0,0,0,0.109713079207497,0,0,0.020258108098493,0,0.0703872400773519,0,0.145567458270711,0,0.02656463475472,0,0,0.00520094655099113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429068566043702,0,0,0.375818977572558,0.0298358040794077,0,0,0.0558358111205157,0,0,0,0,0.00990749541075,0,0,0,0,0,0,0,0,0,0,0,0,0.0127944513633213,0,0,0,0,0,0,0,0,0,0.0408812098660841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383058638146438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160220632085854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375818977572558
"182",0,0,0,0,0,0,0,0,0.0225802655771912,0,0,0.0237854328256904,0,0.127994779050852,0.136004124500392,0.049062504175265,0,0,0,0,0.0114245464081527,0,0,0,0.0457143417427862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321111747795142,0,0,0,0,0,0,0,0,0.0488560943349564,0,0,0,0.0258173120560638,0,0,0,0,0,0,0,0,0.00714642597674568,0,0,0,0,0,0,0,0,0,0.0422631095332615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376127004240274,0,0,0,0,0,0,0.0680954930680112,0,0,0,0,0,0,0,0,0,0.0325311225314624,0,0,0.321111747795142
"183",0.0141037604234618,0,0.00135118534364387,0,0,0,0.196402275200975,0,0,0.114493171335208,0,0,0,0,0,0.139149394508396,0,0,0.0163713139309116,0,0,0,0,0,0.0154130194165923,0,0,0,0.0423615421329698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113862774251556,0,0,0,0,0,0,0,0,0,0,0,0.00621596981011411,0,0,0,0,0,0.191918805729786,0,0,0,0,0,0,0,0,0,0,0,0,0.148356787916386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196402275200975
"184",0,0,0,0,0,0,0,0,0.0593294250202338,0,0,0,0,0.187160547120219,0,0.00578211528340211,0,0,0,0,0.0066743042869276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508095846874047,0,0,0,0.0203730016807719,0,0,0,0,0.0584193243423667,0,0,0,0,0,0,0,0,0,0,0,0,0.00997543389709596,0,0,0,0,0,0,0,0,0,0.0922241596877191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145484323181037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374174094891126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508095846874047
"185",0.0964403803702224,0,0,0,0,0,0.11829475411147,0,0,0.0387150365442534,0,0,0,0,0,0.189870076258566,0,0,0,0,0,0,0,0,0.0759573733284009,0,0,0,0.0120040975708395,0,0,0,0,0,0,0.018809258789542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192359014949893,0,0,0,0,0,0,0,0,0,0,0,0.0101701023378719,0,0,0,0,0,0.214017648575359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333622571635834,0,0,0,0,0,0.214017648575359
"186",0.0570079278112569,0,0,0,0,0,0.0624267943105727,0.181597780277999,0,0,0,0.0258611359280095,0,0,0,0.30871747707553,0,0,0,0,0,0,0,0,0.0471704805785525,0.0214315441677359,0,0,0.00960555412299784,0,0,0,0,0,0,0.0823252693974072,0,0,0,0,0,0,0,0,0,0,0.104265932815746,0,0,0,0,0,0,0,0,0,0,0,0,0.0287144645829627,0,0,0,0,0,0,0,0,0,0,0,0.00144102989857305,0,0,0,0,0,0.00991033653909615,0,0.0502961550632986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922811743026165,0,0,0,0,0,0.30871747707553
"187",0.0183013906240503,0,0,0,0,0,0.0719905469493929,0,0,0.0290157915232995,0,0.00752569760046773,0,0,0,0.547770008034404,0,0,0,0,0.00419689618105708,0,0,0,0.0764160433253987,0,0,0,0.033539320011468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570047114335889,0,0.056859926855671,0,0,0,0,0,0,0,0,0,0,0,0,0.0737083671689552,0,0,0,0,0,0,0,0,0,0,0,0.00386980698182321,0,0,0,0,0,0.0198014933104233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547770008034404
"188",0,0,0,0,0,0,0,0,0.103699252653981,0,0,0,0,0.157400992176414,0,0,0,0,0,0.0352861232012664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205901060171062,0,0,0.43490140772257,0.00231403985024988,0,0,0,0,0,0,0,0.0390557361192475,0,0,0,0,0,0,0,0,0,0,0,0,0.00619964338748037,0,0,0,0,0,0,0,0,0,0.120589781595861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049354638146174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306082791296499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43490140772257
"189",0.0153321407455606,0,0,0,0,0,0,0,0.0324599566844701,0,0,0.00312187160754169,0,0.219270241634227,0,0.0228629727174895,0,0,0,0,0.00800842854245924,0,0,0,0,0,0,0,0.00801511734809191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725740683430142,0,0.449300398505755,0,0,0,0,0,0,0,0,0.104916458369473,0,0,0,0.00768640707472055,0,0,0,0,0,0,0,0,0.00600690836417856,0,0,0,0,0,0,0,0,0,0.0690569599407148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467047316310168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449300398505755
"190",0,0,0,0,0,0,0,0,0.0206337932048106,0,0,0.290928230775433,0.021380081458624,0.00998881701075324,0,0.00558713289685732,0,0.096851946709595,0,0.0295021984349304,0,0,0,0,0.0135081938008508,0,0,0,0,0,0,0,0.0311669667970682,0,0,0,0,0,0,0,0,0,0,0.0249136273783013,0,0,0,0.213275391117668,0,0,0.185104277297576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128791972807659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923885926916624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350412865676007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290928230775433
"191",0,0,0,0,0,0,0,0,0.0236690639903882,0,0,0,0,0.102858263597192,0,0.0223887153959787,0,0.0887275978412454,0,0,0.00119554914310367,0,0,0,0,0,0,0,0,0,0,0,0.0175748624806032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257027441603267,0,0,0,0.403457635326663,0,0,0,0,0.0428894174461674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168358798278217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233755733475703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403457635326663
"192",0.00660245274138598,0,0,0,0,0,0.00681791487928973,0,0.0246512316989094,0,0,0.00326101869221375,0,0.22375088116333,0,0.0132436036096324,0,0,0.00875136213262755,0,0.00826354210061162,0,0,0,0,0,0,0,0.0114547573410129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557742203757075,0,0.4316739151386,0,0,0,0,0,0,0,0,0.102753441168909,0,0,0,0.0117247669418312,0,0,0,0,0,0,0,0,0.0100255862272625,0,0,0,0,0,0,0,0,0,0.0826398940544776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488082100723351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4316739151386
"193",0.432197695822365,0,0,0.015817422995988,0,0,0,0,0,0.00912357367903688,0,0,0,0,0,0.172776586447207,0,0,0,0,0,0,0,0,0.0794467832557251,0,0,0,0.0116433948775814,0,0,0,0,0.0272866458356238,0,0,0,0,0,0,0,0,0,0,0.088437742219848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163270154866625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432197695822365
"194",0,0,0,0,0,0,0,0,0.0178509188828129,0,0,0,0,0.0430706570184444,0,0,0.236218645991253,0,0,0,0,0.0215861304160077,0,0,0,0,0.407010412246465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797534440499922,0,0,0,0.00421586544102629,0,0,0,0,0.00484269643469336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139899338779902,0,0,0,0,0.0292986008351161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811571422363872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813757568064902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407010412246465
"195",0.203694447880038,0,0,0,0,0,0.0824339490043206,0,0,0.0352273751953582,0,0,0,0,0,0.35008464529908,0,0,0,0,0,0,0,0,0,0,0,0,0.0185401994618129,0,0,0,0,0,0,0.0523339276458211,0,0,0,0,0,0,0,0,0.018387821839799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604976391994395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115310256524516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634897379498143,0,0,0,0,0,0.35008464529908
"196",0,0,0,0,0,0,0,0,0.0385996888845257,0,0,0.00447932310186434,0,0.238837861687903,0,0.00736236517422593,0,0,0,0.00581430964981331,0.00325563473733636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458197859378033,0,0,0,0,0,0,0,0,0.0854109246300345,0,0,0,0.00769022901826068,0,0,0,0,0,0,0,0,0.00403444956045619,0,0,0,0,0,0,0,0,0,0.0889334947906834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680261688883017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505812424980335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458197859378033
"197",0,0,0,0,0,0,0,0,0.0489626712630979,0,0,0.102862307722262,0,0.00454390271119456,0.0868212152149494,0,0,0.0236081127697661,0,0.0374097583059634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00560389359890127,0,0,0,0,0.355340042189792,0,0,0.0762356025947351,0.0315601796859215,0,0,0.00508373767546253,0,0,0,0,0.0173140733961922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370087184114768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417642322042086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179553844738583,0,0,0,0,0.0236557431093432,0,0,0.0493759946875478,0,0,0,0,0,0,0,0,0,0.0348944299853271,0,0,0.355340042189792
"198",0.0235154789506858,0,0,0,0,0,0.0790319709141534,0,0,0.0468321085334185,0,0,0.00229336587820789,0,0,0.377348728361002,0,0,0,0,0.00586484712350971,0,0,0,0.0783712927273457,0,0,0,0.081153608147442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145766224405862,0,0,0,0,0,0,0,0,0,0,0,0.00464442323593526,0,0,0,0,0,0.129626194910891,0,0,0,0,0,0,0,0,0,0,0,0,0.0255517568115469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377348728361002
"199",0.0790149319525368,0,0,0,0,0,0.125954856957983,0,0,0.0403364479335085,0,0,0,0,0,0.223078724590377,0,0,0,0,0.00468524281097808,0,0,0,0.0891022242656785,0,0,0,0.0313009991039034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188763926269611,0,0,0,0,0,0,0,0,0,0,0,0.0128657332188886,0,0,0,0,0,0.171038662544967,0,0,0,0,0,0,0,0,0,0,0,0,0.0160956127604238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177626375911436,0,0,0,0,0,0.223078724590377
"200",0.202499267135177,0,0,0,0,0,0.0439530505951408,0,0,0.00650647865489558,0,0,0,0,0,0.379200323751784,0,0,0,0,0,0,0,0,0.0189693866092953,0.0194293510633908,0,0,0.0143541720728614,0,0,0,0,0,0,0.177350769206624,0,0,0,0,0,0,0,0,0.0155627717714042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184940879962572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475212353200234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561591058231459,0,0,0,0,0,0.379200323751784
"201",0.193666002508699,0,0,0,0,0,0.0656315193952165,0,0,0.0231414713704801,0,0,0,0,0,0.376628135499141,0,0,0,0,0,0,0,0,0.0334586143154799,0,0,0,0,0,0,0,0,0,0,0.107582423679196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306654581464046,0,0,0,0,0,0,0,0,0,0,0,0.00656872854040831,0,0,0,0,0,0.0994729398832806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631847066616927,0,0,0,0,0,0.376628135499141
"202",0.00819832716578964,0,0,0,0,0,0,0,0.026476889436556,0,0,0,0,0.0670686005147228,0,0.41472374252971,0,0,0,0,0.0186380670283015,0,0,0,0.0340049424110354,0,0,0,0.022392652101609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267111369806021,0,0.324456016392868,0.0056024656336921,0,0,0,0,0,0,0,0.0177325349826998,0,0,0,0,0,0,0,0,0,0,0,0,0.0138621259537233,0,0,0,0,0,0,0,0,0,0.0068510252156339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132814736530565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41472374252971
"203",0.00932381871345499,0,0,0,0,0,0.0965603970149608,0,0,0.0762151841460831,0,0,0,0,0,0.319210479570341,0,0,0,0,0.00472405298359676,0,0,0,0.0236341038829509,0,0,0,0.0916789332194729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13770500852072,0,0,0,0,0,0,0,0,0,0,0,0.00403445186391589,0,0,0,0,0,0.194286408824995,0,0,0,0,0,0,0,0,0,0,0,0,0.042627161259508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319210479570341
"204",0.216048535373944,0,0,0,0,0,0.0711664238437108,0,0,0.0108693982788013,0,0,0,0,0,0.326998922189448,0,0,0,0,0,0,0,0,0.0384511487203834,0,0,0,0.0210837073135508,0,0,0,0,0,0,0.12303874846667,0,0,0,0,0,0,0,0,0.0177959431361333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028108962674324,0,0,0,0,0,0,0,0,0,0,0,0.00684578053174453,0,0,0,0,0,0.0694123982535304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701800312177591,0,0,0,0,0,0.326998922189448
