"","cell_ID","Ext_L23","Oligo_2","Astro_THAL_med","Inh_Sst","Inh_6","Inh_Meis2_3","Micro","Ext_L5_2","Ext_Pir","Astro_AMY","Inh_2","Inh_1","Inh_Pvalb","Inh_Lamp5","Ext_L25","Nb_2","Ext_Thal_1","Ext_L56","Ext_Unk_3","Inh_3","Ext_Amy_2","Ext_Thal_2","Ext_L5_1","Unk_1","OPC_1","Astro_AMY_CTX","Ext_Hpc_DG1","Astro_HYPO","Inh_4","Inh_Meis2_1","Ext_Hpc_DG2","Inh_Meis2_2","Ext_Hpc_CA1","Ext_L6B","Astro_CTX","Ext_Amy_1","Astro_WM","Oligo_1","Ext_L6","Astro_THAL_lat","Nb_1","LowQ_2","Inh_Vip","Astro_HPC","Ext_ClauPyr","OPC_2","Inh_5","Ext_Hpc_CA3","Inh_Meis2_4"
"579","exper1_location_578",0,0,0,0,0.16081557343572,0,0,0.23103808690313,0,0,0,0,0,0,0,0.117386852568754,0.0527522145118511,0,0,0,0,0,0,0,0,0.0385263074742538,0.057565623422059,0,0,0,0,0.0853127545884009,0,0,0,0,0.0395308656426122,0,0,0,0,0,0,0,0.181833390131972,0,0.0352383313212468,0,0
"580","exper1_location_579",0,0,0,0,0.0795023498526701,0,0,0.124306244927356,0.127130068287483,0.0302815368587863,0,0,0,0,0,0.0555572803283077,0,0,0.077370226481268,0,0.0633430958766738,0,0.0745782164239463,0,0,0,0,0,0,0.00129184809276064,0,0.0812366287950033,0,0,0,0,0,0.0485785796251242,1.67136058193407e-19,0,0,0,0.128735095619803,0,0.108088828830819,0,0,0,0
"581","exper1_location_580",0,0,0,0,0.0263087286494792,0,0,0.0207019139268474,0.341700824056224,0,0,0,0,0,0,0.0427304795031353,0,0.0208086649882084,0.0986657980236936,0,0,0,0,0,0,0,0,0,0.0370579254975467,0,0,0,0,0.0458084534677266,0,0,0,0.14167832467731,0,0,0,0,0.0687851336419461,0,0.102134347753915,0,0.0536194058139676,0,0
"582","exper1_location_581",0,0,0,0,0.0710982802011361,0,0,8.9853488793532e-20,0.0813317421236337,0,0,0.0734997475797896,0,0,0,0,0,0,0.0885724741915724,0,0.154610979669692,0,-8.286765760259e-19,0,0,0,0,0,0,0,0.0800144333915027,0,0,0,0,0,0,0.108100646452209,0.0900294727812976,0,0,0,0.15129929373921,0,0.101442929869957,0,0,0,0
"583","exper1_location_582",0.0126717018501492,0,0,0,0,0,0,0.101999088722397,0.271108252536153,0,0,0,0,0,0.0514832118802001,0.0277015570591977,0.035744862352254,0,0.0919506682619428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675938133965482,0,0,0,0,0.220454650047678,0,0.11929219389348,0,0,0,0
"584","exper1_location_583",0,0,0,0,0.0667932926392939,0,0,0.0274435738541417,0.107412825197694,0,0,0,0,0,0,0.0407093169827716,0.0437563072546053,0,0.0542479403795334,0,0,0.0606762075140912,0.0248648858219872,0,0,0.0391111759318771,0,0,0,0,0,0,0,0,0,0.0901326989348439,0,0.02954559686195,0,0,0,0,0.2194274573157,0,0.126965992385858,0,0,0,0.0689127289256524
"585","exper1_location_584",0,0,0,0,0,0,0,0.0213341517794567,0.0653726738952726,0,0,0.053207152305697,0.0433014589424435,0,0,0,0.139496562199749,0,0,0,0,0,0,0,0.0248170478012442,0,0,0.0408954330499693,0,0,0,0,0,0,0,0.0826136756850557,0,0,0,0,0,0,0,0,0.204216444620519,0,0.0381917665620318,0,0.286553633158561
"586","exper1_location_585",0,0,0,0,0.0231994412670541,0,0,0.0483447923459172,0.109058997269694,0,0,0.102737615971418,0,0,0,0.0770460231032608,0.108056700405954,0,0,0,0,0,0,0,0.030957082355955,0,0,0.0509534607468117,0,0,0,0,0,0,0,0.167244901751346,0,0,0,0,0,0,0,0,0.0857469746424458,0,0.0259376359312162,0,0.170716374208927
"587","exper1_location_586",0,0.0359477624273678,0,0,0,0,0,0.0525288383947936,0,0,0,0,0,0,0,0.0895522370822764,0.0983533832865011,0,0,0,0,0,0,0,0,0,0,0,0,0.0145635182165642,0,0,0,0,0,0.105377378219526,0.0354123884291391,0,0.045691839472337,0,0,0,0,0,0.135009319018379,0,0,0,0.387563335453117
"588","exper1_location_587",0,0,0,0,0,0,0,0.0380678351619901,0,0,0,0,0,0,0,0,0.0392310044006703,0,0,0.134362836937769,0,0.172654687054961,0.076661587347044,0,0.0282133404199466,0.0424046058858489,0,0,0.0194349405123943,0,0,0,0.0841120928469894,0,0,0.0346752637705416,0.047744089215624,0,0.0233981773803765,0,0,0,0,0,0.149912415130245,0,0,0,0.109127123935598
"589","exper1_location_588",0,0,0,0,0.0459767887401994,0,0,0.195356736339679,0,0,0,0,0,0.0737756855589133,0,0,0,0,0,0,0,0,0,0,0,0.0107693729697233,0,0,0.00507504904548709,0,0,0,0.374397980391422,0,0.112602233847558,0.0437123507155737,0,0,0,0,0,0,0,0,0.104453789858002,0,0.0338800125334429,0,0
"590","exper1_location_589",0,0,0,0,0.0386539214327578,0,0,0.133871605295973,0,0,0,0,0,0,0,0,0.0407137365174617,0,0,0,0,0,0,0,0,0.000930484069339767,0,0,0.00157526807776655,0,0,0,0.246045128718438,0,0.208806337785167,0.0583499203509104,0,0,0,0,0.0289320818733064,0,0,0,0.164123064068207,0,0.0779984518106723,0,0
"591","exper1_location_590",0.0223960195705996,0,0,0,0.0376749751960816,0,0,0.0710471143445634,0,0,0,0,0,0.0742206165840981,0,0.0509050155098131,0.0549136456691979,0,0,0,0,0,0,0,0,0.151518399522677,0,0,0,0,0,0,0.268835623139451,0,0,0.0527502276967961,0,0,0,0,0,0,0,0,0.144340015095504,0,0.0713983476712189,0,0
"592","exper1_location_591",0.0132223509508607,0,0,0,0.0808027220119543,0,0,0.0285166434444627,0.221277521910843,0,0,0,0.0259015294975166,0,0,0.0473332459339291,0,0,0,0,0,0,0,0,0,0.118198922410527,0,0,0,0,0,0,0.168084661229877,0,0,0,0,0.0389808163689481,0.105352422832061,0,0.0193716238624038,0,0,0,0.0684016163697374,0,0.0645559231768789,0,0
"593","exper1_location_592",0,0,0,0,0.0531030162713006,0,0,0.077986953227097,0.36152574597197,0,0,0,0,0,0,0.0259444419998962,0,0,0.0417083105581401,0,0,0,0.0142620230581849,0,0,0.0525650019902604,0,0,0,0,0,0,0.0355026746421396,0.060402102317583,0,-3.43960145546213e-20,0,0.0851178135376794,0,0,0,0,0.0790081952970895,0,0.112873721128659,0,0,0,0
"594","exper1_location_593",0,0,0,0,0.029468305661122,0,0,0.0408947935630097,0.309509143767542,0,0,0,0,0,0.000364481852165362,0.043587317294782,0,0,0.0435548523096215,0,0,0,0.146967019542117,0,0,0,0,0,0,0,0,0,0,0.00842227241290006,0,0,0,0.0670144501807682,0,0,0,0,0.260078579984182,0,0.0501387834317897,0,0,0,0
"595","exper1_location_594",0,0,0,0,0,0,0,0.0363314961908152,0.590362790528104,0.038010617071824,0,0,0,0,0,0,0.0228450405729941,0,0.0595737662419126,0,-2.54977514982139e-19,0.0330829621883272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929022842786913,0,0,0,0,0.040770387603688,0,0.0861206553236435,0,0,0,0
"596","exper1_location_595",0,0,0,0,0.01697581332686,0,0,0.0927379879220803,0.262243687634891,0,0,0,0,0,0,0,0,0,0.122801357437702,0,0,0,0.105420004826012,0,0,0,0,0,0,0,0,0,0,0,0,0.0605255520769928,0,0.0677593562632408,0,0,0,0,0.100204810328217,0,0.109140572236269,0,0,0,0.0621908579477339
"597","exper1_location_596",0,0,0,0,0.131319560037955,0,0,0.0959041000681822,0.188968565341218,0,0,0.0318309243750292,0,0,0,0,0.0711994853224961,0,0.0254970163817285,0,0.0157160342405785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355981669438704,0,0,0,0,0,0,0.129063205755194,0,0.0854211715928259,0,0,0,0.189481769940922
"598","exper1_location_597",0,0.0420414039811731,0,0,0.0601852124127973,0,0,0.111050934102635,0.00168727918802639,0,0,0.144393107931887,0,0,0,0,0.197090755514401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187806806740791,0,0,0,0,0,0,0.0586465275974431,0,0.134942651468609,0,0.0544136296839777,0,0.17676781744497
"599","exper1_location_598",0,0,0,0,0.0870278031100197,0,0,0.040465244854099,0.186535087696792,0,0,0.141400854148375,0,0,0,0,0,0,0,0,0,0.0661480410941635,0,0,0,0.10080491277329,0,0.0378089386906005,0,0,0,0,0,0,0,0.0598224112377239,0,0,0,0,0,0.0560291525014133,0,0,0.0320532138613364,0,0,0,0.191904340032187
"600","exper1_location_599",0,0,0.0310509490022632,0,0.0434895212941274,0,0,0.216974017384598,0,0,0,0.0360943537122035,0,0,0,0.0571975080978786,0.0947786435763879,0,0.0343996316655674,0,0,0,0,0,0.0447964323799929,0,0,0,0,0,0,0,0,0,0,0.0949978939499339,0,0,0,0,0,0,0,0.0401408479229041,0.0542478007333237,0,0.0377248461973802,0,0.214107554083439
"601","exper1_location_600",0,0,0,0,0.0545381086676606,0,0,0.439147532602155,0,0,0.0874745058456026,0,0,0,0,0.028604414780456,0.0300351203775884,0,0,0,0,0,0,0,0,0.0471586037649797,0.0675502476335611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179056917120209,0,0.0664345492077876,0,0
"602","exper1_location_601",0,0,0,0,0,0,0,0.375557695766238,0,0,0.170557132105392,0,0,0,0,0.0388449934651318,0,0,0,0.00498995637721292,0,0,0,0,0,0.0449221964223088,0.0791073699389445,0,0.00241913566962043,0,0,0.0178869750287905,0,0,0,0,0.0490209590849786,0,0,0,0,0,0,0,0.216693586141382,0,0,0,0
"603","exper1_location_602",0,0,0,0,0.0625825691617224,0,0,0.449465968697624,0,0,0.132787771607231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06899623814706,0,0,0,0,0.14412963964326,0.0202203779011977,0,0,0,0,0,0,0,0,0,0,0.0339058071253572,0.0022683730113369,0.0394206343162826,0,0.0462226203889291,0,0
"604","exper1_location_603",0,0,0,0,0.0814936295798576,0,0,0.500619654516029,0,0,0,0,0,0,0,0.0881095216609514,0,0,0,0,0,0,0,0,0,0,0.0536894654467702,0,0,0,0,0.0174885776132514,0,0,0,0,0,0,0,0,0,0,0,0.0626619520050483,0.153773235686961,0,0.0421639634911311,0,0
"605","exper1_location_604",0,0,0,0,0.0822403259357521,0,0,0.17761386017792,0,0,0.180124774381235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119155913308669,0,0,0,0,0.167634985288131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258797472877795,0,0.0144326680304968,0,0
"606","exper1_location_605",0,0,0,0,0.0727646901864084,0,0,0.13796269588015,0.278979974367778,0,0,0,0,0,0.00963381312428547,0.0421957049053933,0,0.0299568412755645,0.0651882830062278,0,0,0,0,0,0,0,0.0506262946392719,0,0,0,0,0,0,0,0,0.00692773127668518,0,0.0232609369675592,0,0,0,0,0.0778401442455434,0.048386834653294,0.156276055471839,0,0,0,0
"607","exper1_location_606",0.102223277644244,0,0,0,0,0,0,0.0958227745783799,0.341739206150004,0.0284843354519815,0,0,0,0,0,0.0397282169224571,0,0,0.0424413676693581,0,0.0305282136279258,0,0.00108426809263813,0,0,0,0.00103278458651174,0,0,0,0,0,0,0,0,0.0445032573068686,0,0.0283348669548142,0,0,0,0,0.128331210786598,0,0.0698316858368971,0,0.0459145343913218,0,0
"608","exper1_location_607",0,0,0.00291731661754403,0.0900822229462776,0.0396777132132098,0,0,0.0992281324278155,0.0504957814616496,0,0,0,0,0,0,0,0,0,0.181271440140309,0,0,0,0.133954602682472,0,0,0.0343847972298521,0,0,0,0.0106605146246012,0,0,0,0,0,0,0,0.036514847029934,0,0.0437198527877889,0,0,0.095807132565755,0,0.155411810777025,0,0.0258738354957668,0,0
"609","exper1_location_608",0,0,0.113116511178076,0,0.0737047021571839,0,0,0.151219774522125,0,0,0,0,0,0,0.111229360768675,0.0575908440736731,0,0,0.147088226274417,0,0,0,0,0,0,0,0,0,0,0.0968121489166348,0,0,0,0,0,0,0,0,0,0.0383525422525318,0,0,0,0,0.0800697507613969,0,0,0.130816139095287,0
"610","exper1_location_609",0,0,0,0,0.0376923667085814,0,0,0.0822542202610271,0,0,0,0,0,0,0.077969921717406,0.0384151412787552,0.0372125422463498,0,0.0526222974196174,0,0,0,0,0,0,0.0085124736799417,0,0,0,0.0868415772942014,0,0,0,0,0.0772653688829891,0,0,0,0,0.0886877697604177,0,0,0,0,0.068064596008494,0,0,0.344461724742219,0
"611","exper1_location_610",0,0,0,0,0.0310114367274186,0,0,0.135867010109567,0,0,0,0,0,0,0.0903406701079395,0,0,0,0.162253053750541,0,0,0,0,0,0,0,0,0,0.104123637453478,0.0821628543856718,0,0,0,0,0.0541621149527762,0,0,0,0,0.118684683304216,0,0,0,0,0.121416158360812,0,0,0.0999783808475794,0
"612","exper1_location_611",0,0,0,0,0,0,0,0.216436574613666,0,0,0,0,0,0,0.0870027486942306,0,0,0.0238790557063068,0.0526186361586373,0,0,0,0,0,0,0,0,0,0,0.120241611680215,0,0,0,0.0513356758667763,0,0,0,0,0,0.13877045170355,0,0,0,0,0.11859429174219,0,0,0.191120953834429,0
"613","exper1_location_612",0,0,0,0,0.0434760618981838,0,0,0.204135659508421,0,0,0,0,0,0,0.164272665896944,0,0.0699828724288263,0,0.0577487828815885,0,0,0,0,0,0,0.0292012616295794,0,0,0,0.0929022605360297,0,0,0,0,0,0,0,0,0,0.197105059717681,0,0,0,0.0288073499306457,0.1123680255721,0,0,0,0
"614","exper1_location_613",0,0,0,0,0,0,0,0.134279327650725,0,0,0,0,0,0,0.109766082168506,0,0,0,0.104664522362775,0,0,0,0,0,0,0.0463259116787874,0,0,0,0.0453944321393897,0,0,0,0,0,0,0,0,0,0.20733417671657,0,0,0,0,0.206658366877841,0,0,0.145577180405405,0
"615","exper1_location_614",0,0,0,0,0,0,0,0.0425748877427222,0,0,0,0,0,0.012391207215219,0.104176866230988,0.0302789211929445,0.0409259416603248,0,0.128637986178952,0,0,0.0638074654601835,0,0,0,0,0,0,0,0.124738020594167,0,0,0,0,0.0632547279233027,0.0613065802681433,0,0,0,0.144764154198295,0,0,0,0,0.0889824011502951,0,0,0.0941608401844624,0
"616","exper1_location_615",0.139172259774615,0,0,0,0,0,0,0.0263551586587286,0.0915695154654995,0,0,0,0,0,0.0901673366010085,0,0,0.052305836940449,0.0266764277214184,0,0,0,0,0,0,0,0,0,0,0.06909958078396,0,0,0,0.0691748435106525,0,0,0.0352409247552486,0,0,0.220973255606064,0,0.0333759569362921,0,0,0.0310498084249737,0,0.0610131438799173,0.0538259509411734,0
"617","exper1_location_616",0.0726064263308058,0,0,0,0,0,0,0.0827029383458484,0.176869086979691,0,0,0,0,0,0.10800880665093,0,0,0,0.018987611160854,0,0.00414600532332214,0,0,0.0839059556478002,0,0,0,0.0678242057033525,0,0.0732023354966504,0.0249015975050414,0,0,0.0990046937348916,0,0,0.0640004062918254,0,0,0,0,0.0528945710460873,0,0,0.0305687705233318,0,0,0.0403765892595681,0
"618","exper1_location_617",0.0709671865136113,0,0.0465665439901994,0,0,0,0,0,0.253955649158351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186705176404646,0,0,0.0351627781860247,0.0481275513673217,0,0,0,0,0,0,0.231880831069648,0,0,0,0,0,0,0,0.105360801267925,0,0,0,0,0.0212734820422732,0,0
"619","exper1_location_618",0.0752447103426105,0,0.0431358262761304,0,0.0513059485446722,0,0,0.103687901079674,0.292552994932389,0,0,0,0,0,0.0375728787497896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267224745673559,0,0,0,0,0,0.0640232988814145,0,0.0652516955197604,0,0,0,0,0,0,0
"620","exper1_location_619",0.154578190442506,0,0.00540462905131772,0,0.0475581338919422,0,0,0.110887625197785,0.126779552179145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464221786272286,0.0629704487237518,0,0,0,0,0,0,0.171556043910621,0,0,0,0,0,0.0887751863878111,0,0.0489026244541315,0,0,0.0654799726636057,0,0.0706854144701546,0,0
"621","exper1_location_620",0.0632995736808968,0,0,0,0,0,0,0.0397796776474622,0.203197124556221,0,0,0,0,0,0,0,0,0,0,0,0.0933293910166846,0,0.123659892862798,0,0,0,0,0,0,0,0,0,0,0.314267468154759,0,0,0,0,0,0.0761053333957922,0,0.025772153906926,0,0.0151166692519486,0,0,0.0454727155265128,0,0
"622","exper1_location_621",0.214425885625352,0,0,0,0.0225777170520456,0,0,0.0483341649830859,0.118005934998576,0,0,0,0,0,0,0,0,0,0,0,0.0491674900068132,0,0.0378287635047622,0,0,0,0,0,0,0,0,0,0,0.412409212547027,0,0,0,0,0,0.0577564390041718,0,0,0,0,0,0,0.0394943922781663,0,0
"623","exper1_location_622",0.11412647318888,0,0,0,0,0,0.0291382303253831,0,0.174519502513036,0,0,0,0,0,0.14724803524789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044434558081372,0,0,0,0,0.292784744798535,0,0,0,0,0,0.100188842857647,0,0.0504548230321954,0,0,0.0471047899550619,0,0,0,0
"624","exper1_location_623",0.0584363159562826,0,0,0,0,0,0,0.0465347844172098,0.245260618983478,0,0,0,0,0,0,0,0,0,0,0,0.127996913672681,0,0,0,0,0.0417462379566656,0,0,0,0,0.0225139930995734,0,0,0.325181972492155,0,0,0,0,0,0.0629622368735008,0,0.0332713739829191,0,0,0.0360955525655345,0,0,0,0
"625","exper1_location_624",0.0877862058317906,0,0,0,0,0,0,0.0286338356716095,0.486931056001785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052837735473646,0,0,0,0,0,0,0.169094439439658,0,0,0,0,0,0.102647150696579,0,0.03266956274448,0,0,0,0,0.0394000141404506,0,0
"626","exper1_location_625",0.165364778457982,0,0,0,0,0,0,0.0518816075973166,0.310258552086269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502893256705798,0,0,0,0,0,0,0.296745188314363,0,0,0,0,0,0.0784240174025316,0,0.0470365304709589,0,0,0,0,0,0,0
"627","exper1_location_626",0.13874913852926,0,0,0,0.037378060623667,0,0,0.109034970723365,0.205602415105881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419636608162366,0.0326818077505077,0,0,0,0,0,0.0226450795395672,0.29407795221513,0,0,0,0,0,0.0548216164950947,0,0,0,0,0.0630452982012911,0,0,0,0
"628","exper1_location_627",0.121665656705723,0,0,0,0.0369014156991197,0,0,0.051816726538407,0.0988034396250067,0,0,0,0,0,0.0198185867287694,0,0.0395073428930619,0,0,0,0,0,0.0414067371180551,0,0,0,0.00205548431619223,0,0,0,0.0775134397810146,0,0.0223897663045202,0.224210024130218,0,0,0,0,0,0.0942933519057784,0,0.0528765818712418,0,0,0.116741446382891,0,0,0,0
"629","exper1_location_628",0,0,0,0,0,0,0,0.333717874976098,0.131625778795097,0,0,0,0,0,0,0.0536710337760611,0.0514513350006513,0,0,0,0,0,3.94014384866396e-19,0,0,0,0,0,0,0.0246549461994677,0,0.0991956364628372,0,0.0724266628683942,0,0,0,0,0.0225720280112878,0,0,0.0526253902134989,0,0,0.112705533795585,0,0.0453537799010213,0,0
"630","exper1_location_629",0,0,0,0.0755441681814419,0,0,0,0.196861646035801,0,0.0446222249124801,0,0,0,0,0.00482953340730939,0.245990002050785,0,0,0,0,0,0,0,0,0,0,0,0,0.0409285123568491,0.0385652014873157,0,0.0789862857292757,0,0,0,0,0,0,0,0,0,0,0,0,0.221502073845933,0,0.0521703519928095,0,0
"631","exper1_location_630",0,0,0,0.0347459789199756,0.0279234586039626,0,0,0.143263507372167,0.0321322817703782,0.044800861774159,0,0,0,0,0.00948648224536991,0.0956632322118999,0,0,0,0,0,0.103503286287294,0.150590035721453,0,0,0.0218823176075989,0,0,0,0,0,0.0268270592650122,0,0,0,0,0,0.0516685977047811,0,0,0,0,0.0081356352722488,0,0.2493772652437,0,0,0,0
"632","exper1_location_631",0.098189309215465,0,0,0,0.0245246837426841,0.00858133354829411,0,0.0357193846002797,0.148040976759201,0,0,0,0,0,0,0,0,4.38549823820712e-19,0.0587567675979583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127703080423208,0,0,0,0.0819445510733247,0.0805120748494858,0,0,0,0.126213194443019,0,0.131837568842311,0,0.0779770749047685,0,0
"633","exper1_location_632",0,0,0,0.0322005502360677,0.0481632418903509,0.047147730021182,0,0.0406390729128022,0.273201241759271,0.0343924866557218,0,0,0,0,0,0.0372506531103879,0.116672025999334,0,0.0185855566571901,0,0,0,0.0712729942028737,0,0,0,0,0,0.0342743137439168,0,0,0,0,0.0577808221105657,0,0,0,0.0306913364650051,0,0,0,0,0.0762158632283104,0,0.0815121110070211,0,0,0,0
"634","exper1_location_633",0,0,0,0,0.0585925120904889,0,0,0,0.184756951305077,0,0,0.0395770918039399,0,0.0416751972793176,0,0,0.0935210939371321,0,0.0211127346680531,0,0,0,0,0,0.0663213580387177,0,0.0342207332570225,0,0,0,0,0,0,0.0624057452623131,0,0.0737616268635089,0,0,0,0,0,0,0.0356782683839712,0,0.12445193186076,0,0,0,0.163924755249698
"635","exper1_location_634",0,0,0,0,0.098579328207101,0,0,0.095683118962588,0,0,0,0,0,0,0.0340561589345695,0.0731618963702795,0.096019664929427,0,0,0,0,0,0,0,0,0,0,0.0465372796844389,0,0,0,0,0,0,0,0.145104691493047,0.0234014742602739,0,0,0,0,0,0,0,0.0853703824704578,0,0,0,0.302086004687817
"636","exper1_location_635",0.0634606006760318,0,0,0,0.0249602141560331,0,0,0.0464921643873556,0,0,0,0.252992944933066,0,0,0,0,0.328581657422857,0,0,0,0.0771590597995417,0,0,0,0,0,0,0,0.00757459455640044,0,0,0,0,0,0,0.0247158300938995,0,0,0,0,0,0,0,0,0.0585664374964526,0,0,0,0.115496496478363
"637","exper1_location_636",0,0,0,0,0.0612876539943306,0,0,0.0735066271340462,0.05612894761154,0,0.0879147239111647,0,0,0,0,0.040986523039296,0.0977675037399874,0,0,0,0.00435498278464169,0.0211574084512898,0,0,0,0.0371005003507268,0.0463122270705473,0,0,0,0,0,0,0,0,0.164744224075159,0.0592961692763194,0,0,0,0,0,0,0,0.0506988764059965,0,0,0,0.198743632154955
"638","exper1_location_637",0,0,0,0,0.0527883980537681,0,0,0.137789611914468,0,0,0,0,0,0.0243970742623771,0,0.0652940561986944,0.0654136095556337,0,0,0,0,0.0978811081924931,0,0,0,0.0802269956258067,0,0,0,0.0400095815566508,0.0339277643785883,0,0.122651131968268,0,0,0,0,0,0.124496803966405,0,0,0,0,0,0.106495145402277,0,0,0,0.0486287189245692
"639","exper1_location_638",0,0.0411545460702225,0,0.0388136902337519,0.132991276409457,0,0,0.0928477512665437,0,0,0,0,0,0.0371766139952696,0,0.159763897695913,0.0688118375734978,0,0,0,0,0,0,0,0,0.0140795392347273,0,0,0,0,0,0.0401219618233612,0.113394298370087,0,0.154996092626588,0,0,0,0.00521437850169818,0,0,0,0,0,0.100634116198882,0,0,0,0
"640","exper1_location_639",0.0622142338367089,0,0,0,0.121500895160665,0.0332304085227361,0,0.0347370999741309,0,0,0,0,0,0.0261634871608765,0,0.0833889157344753,0,0,0,0,0,0,0,0,0,0.099849945881914,0,0,0,0,0,0,0.354901798979223,0,0.0528181208846499,0,0.0158453916943865,0,0,0,0,0,0,0,0.115349702170235,0,0,0,0
"641","exper1_location_640",0.0831449217720766,0.0445923097908021,0,0,0.0792351484697656,0,0,0.0294762355914645,0.0113974822431659,0,0,0,0,0.0499611048868576,0,0.0314743414602315,0,0,0.0125521967773765,0,0,0,0,0,0,0.0891511712528756,0,0,0.0792406675527371,0,0,0,0.235623885757803,0,0,0,0,0,0,0,0,0,0.116763904685809,0,0.137386629759035,0,0,0,0
"642","exper1_location_641",0.00184812935055144,0,0,0.0969085293672387,0.0355245885658423,0.0299744920546781,0,0,0.16398166157854,0,0,0,0,0.00148288879507837,0,0.0588430723552665,0,0,0.0941810280458473,0,0,0,0.0292830959466322,0,0,0.0586291318722442,0,0,0,0,0,0,0.0576955856597518,0,0,0,0,0.0626660144396639,0,0,0,0,0.16123418643096,0,0.147747595537706,0,0,0,0
"643","exper1_location_642",0.1397480452942,0,0,0,0.0322657743071233,0,0,0.0302033271047359,0.113913549368157,0.0358888747981879,0,0,0,0,0.0759392752089669,0,0,0,0.0440211362031506,0,0,0,0.0351542166199922,0,0,0,0,0,0.0278778252858104,0,0,0,0,0,0,0,0,0.111938697152748,0,0,0,0,0.157688054162688,0,0.19536122449424,0,0,0,0
"644","exper1_location_643",0.126200236740562,0,0,0,0.0579072864452047,0,0,0,0.219399188555114,0,0,0,0,0,5.75848044259834e-19,0.030325248106479,0,0,0.101234668197661,0,0,0,0.11621792453912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630738357241584,0,0,0,0,0.197060094842668,0,0.0885815168490312,0,0,0,0
"645","exper1_location_644",0.114380006553903,0,0,0,0.0678244425303996,0,0,0.00217125901136919,0.156510280500791,0,0,0,0,0,0,0,0,0,0.0846816171912953,0,0.232629604465711,0,0.03681610428975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352014107523064,0.0555519283335176,0,0,0,0.125062691658193,0,0.0891706547127633,0,0,0,0
"646","exper1_location_645",0.0934319376501642,0,0,0,0.0285315025802178,0,0,0.134010800282995,0.175682945458484,0,0,0,0,0,0,0,0.0745291504660113,0,0.0688194345331729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142324100422877,0,0.028383979136289,0,0.15462660908555,0,0,0,0,0.189526217821139,0,0.0382250129436892,0,0,0,0
"647","exper1_location_646",0,0,0,0.0249564079413721,0.0324559998965272,0,0,0.088967050163977,0.239375917761146,0,0,0,0,0,0,0,0,0,0.112400919902457,0,0.129311545908172,0,0,0,0,0.0165548765090957,0,0,0,0,0,0,0,0,0,0.0939327063721583,0,0.129651885339224,0,0,0,0,0.0650202403120949,0,0.0329425622658222,0,0,0,0.0344298876279537
"648","exper1_location_647",0,0,0,0,0.0304266544619876,0,0,0.04985820651628,0.152871771758656,0,0,0,0,0,0,0,0.0671225896899058,0,0.0370407957822948,0,0,0,0,0,0,0.0441896133293668,0,0,0,0,0,0,0,0,0,0.022150200053328,0,0.0505709647925519,0.10458028316682,0,0,0,0.131228404931616,0,0,0,0,0,0.309960515517192
"649","exper1_location_648",0,0,0,0,0.0274400781276081,0,0,0,0.0339609497308174,0,0,0.235849368671621,0,0,0,0,0.0756303873768878,0,0,0,0,0,0,0,0,0.041171617749786,0,0,0,0,0,0,0,0,0,0.0674493394900335,0.0611447745063863,0,0.0799511480724642,0,0,0,0,0,0.0354253823614055,0,0.0256697768205418,0,0.316307177092449
"650","exper1_location_649",0,0,0,0,0.0493806325009968,0,0,0.122836393573945,0,0,0,0.173577718162465,0,0,0,0,0.0522529638264388,0,0,0,0,0,0,0.0683673812702384,0.0185831926883138,0.0440471156618044,0,0,0,0,0,0,0,0,0,0.0512328262187609,0.0405045479983023,0,0,0,0,0,0,0,0.097184193428826,0,0.0133363685468195,0,0.26869666612309
"651","exper1_location_650",0.0146038317896866,0,0,0,0,0.0482595409570124,0,0.309858704441423,0.147406193440301,0,0,0,0,0,0,0,0,0,0,0,0.189873093723163,0,0,0,0,0,0,0,0,0,0,0,0,0.113594089860187,0,0,0,0,0,0,0,0,0.109866432558911,0,0,0,0.0665381132293161,0,0
