"","cell_ID","pancreatic acinar cell","type B pancreatic cell","pancreatic D cell","pancreatic stellate cell","pancreatic ductal cell","pancreatic A cell","pancreatic epsilon cell","pancreatic PP cell","endothelial cell","mast cell"
"344","343",0,0.182278317120203,0,0,0,0.817721682879797,0,0,0,0
"345","344",0.278269219205731,0,0.237747402246408,0,0.175317948204969,0.308665430342892,0,0,0,0
"346","345",0.242824456946027,0,0,0,0.327154051263392,0.430021491790581,0,0,0,0
"347","346",0.130422564902318,0.286727913739028,0,0,0.314659970090132,0.268189551268522,0,0,0,0
"348","347",0,0,0.397449349181771,0,0.326377891152703,0,0,0.276172759665526,0,0
"349","348",0,0,0,0,0,1,0,0,0,0
"350","349",0.653654454604791,0,0,0,0,0.346345545395209,0,0,0,0
"351","350",0,0,0,0,0,0.077353380242867,0,0,0.922646619757133,0
"352","351",0,0,0,0,0.21296364098208,0.78703635901792,0,0,0,0
"353","352",0,0,0.133243388842464,0,0,0.5130189162899,0,0.353737694867636,0,0
"354","353",0,0,0.371100534988511,0,0,0.628899465011489,0,0,0,0
"355","354",0,0,0,0,0.6093853425726,0.3906146574274,0,0,0,0
"356","355",0.109278279866792,0.18162777708434,0,0,0.446002441502257,0.263091501546611,0,0,0,0
"357","356",0.701455703331296,0,0,0,0,0.298544296668704,0,0,0,0
"358","357",0,0,0,0,0.453137625974092,0.252672432552721,0,0.294189941473187,0,0
"359","358",0,0.563585153226204,0,0,0.325337318350389,0,0,0.111077528423407,0,0
"360","359",0,0,0,0.392228409857838,0,0.607771590142162,0,0,0,0
"361","360",0,0.134954352131978,0,0,0,0.657833573783305,0,0,0.207212074084717,0
"362","361",0,0,0,0,0.49195878524665,0.330512991680387,0,0.177528223072963,0,0
"363","362",0,0.135555460872057,0,0,0,0.731743680559891,0,0,0.132700858568052,0
"364","363",0,0,0.288406540915024,0,0,0.368772519561144,0,0.342820939523832,0,0
"365","364",0,0.625077383792985,0,0,0,0.374922616207014,0,0,0,0
"366","365",0,0,0,0,0.531710323334446,0.468289676665554,0,0,0,0
"367","366",0,0,0.255010936978518,0,0.205551859218462,0.53943720380302,0,0,0,0
"368","367",0.246583503328756,0,0,0,0.471615807069195,0.281800689602049,0,0,0,0
"369","368",0,0,0,0,0.406700719704564,0.378705162792011,0,0.214594117503425,0,0
"370","369",0,0.354645546569669,0,0,0.468244078684871,0,0,0,0.17711037474546,0
"371","370",0,0.416386085867216,0,0,0.149283743716527,0.434330170416257,0,0,0,0
"372","371",0.24058625128282,0,0,0,0.155023178906706,0.604390569810474,0,0,0,0
"373","372",0,0,0.333419472448125,0,0,0.532345363054142,0,0,0,0.134235164497733
"374","373",0,0,0,0,0.711953653806827,0.288046346193173,0,0,0,0
"375","374",0.135405418370408,0.172762248666173,0.389165525222004,0,0.147276613922502,0.155390193818912,0,0,0,0
"376","375",0,0,0,0,0.324918849912204,0.675081150087796,0,0,0,0
"377","376",0,0,0.381273239427163,0,0.336405581568598,0.282321179004239,0,0,0,0
"378","377",0,1,0,0,0,0,0,0,0,0
"379","378",0,0.197238163155184,0,0,0.20779857299938,0.594963263845435,0,0,0,0
"380","379",0.21359838362821,0.166466281127796,0.312812311976683,0,0.30712302326731,0,0,0,0,0
"381","380",0.171767380839296,0.197926474450595,0.151103630293267,0,0.479202514416842,0,0,0,0,0
"382","381",0.256510814470525,0.209909851431646,0,0,0.453839207625274,0,0,0.0797401264725553,0,0
"383","382",0,0,0,0,0.204678633310605,0.705649253185632,0,0.0896721135037633,0,0
"384","383",0,0.357934583956418,0,0,0,0.642065416043582,0,0,0,0
"385","384",0.237556058740057,0,0,0,0.159296296757321,0.390521038004739,0,0.212626606497882,0,0
"386","385",0,0.327128633258413,0,0,0,0.279841896968002,0,0.393029469773585,0,0
"387","386",0.202697593976143,0.256891072193473,0,0,0,0.540411333830384,0,0,0,0
"388","387",0.549891981953939,0.188569370619442,0,0.149952314978885,0.111586332447734,0,0,0,0,0
"389","388",0,0,0.557702166146284,0,0,0.442297833853716,0,0,0,0
"390","389",0,0.430016665914424,0,0,0,0.432441424408442,0,0,0,0.137541909677135
"391","390",0,0,0.141938123790891,0,0.602592056853754,0.255469819355355,0,0,0,0
"392","391",0,0.469748270240655,0,0,0,0.399071297078366,0,0.131180432680979,0,0
"393","392",0,0.337673290941665,0,0,0.309046499814457,0.353280209243878,0,0,0,0
"394","393",0,0,0,0,0.622677769917253,0.141355034323454,0,0.235967195759294,0,0
"395","394",0,0.161030663781448,0,0,0,0.838969336218552,0,0,0,0
"396","395",0.203238248555332,0,0,0,0.441204275949005,0.355557475495663,0,0,0,0
"397","396",0.213543524848301,0,0,0,0.545240155281797,0.241216319869902,0,0,0,0
"398","397",0.197422936108857,0.369861900889668,0,0,0,0.432715163001475,0,0,0,0
"399","398",0.481852830340709,0,0.141023369913006,0,0,0.228849010658838,0,0.148274789087447,0,0
"400","399",0,0,0,0.434867048210942,0,0,0,0.565132951789058,0,0
"401","400",0.59048652300078,0,0,0,0,0.40951347699922,0,0,0,0
"402","401",0,0.424773619234219,0,0,0,0.57522638076578,0,0,0,0
"403","402",0,0.0983796311553665,0.354237558701287,0,0,0,0,0.547382810143346,0,0
"404","403",0.109442008798818,0.237260100958859,0,0,0.506960666184771,0.146337224057553,0,0,0,0
"405","404",0.437195333687085,0,0.126506509557545,0,0,0.436298156755371,0,0,0,0
"406","405",0,0,0,0,0.172167624499418,0.827832375500582,0,0,0,0
"407","406",0,0.176808121942498,0,0,0.124139333630819,0.171627161814459,0,0,0.187761087693938,0.339664294918287
"408","407",0,0,0,0,0.401976995217322,0.210433342653003,0,0,0.387589662129675,0
"409","408",0,0.141440953545813,0,0,0.390857706091669,0.467701340362518,0,0,0,0
"410","409",0.307768063125948,0.297102093476858,0,0,0.193457497417825,0.20167234597937,0,0,0,0
"411","410",0.174493365988354,0,0,0,0,0,0,0.825506634011646,0,0
"412","411",0,0,0,0,0.179141671191057,0.282626453503605,0,0.538231875305339,0,0
"413","412",0.147669077594461,0,0,0,0.433860674774462,0.214946838153947,0,0.203523409477129,0,0
"414","413",0.240728650908359,0.187462412666512,0,0,0.571808936425129,0,0,0,0,0
"415","414",0.319966501838397,0,0,0,0.118478133094001,0.421620395136789,0,0.139934969930813,0,0
"416","415",0.193310027023137,0.459576538655771,0,0,0,0.347113434321092,0,0,0,0
"417","416",0,0.149261911033321,0,0,0,0.850738088966678,0,0,0,0
"418","417",0,0,0,0,0.160499950782964,0.499301426629239,0,0,0.340198622587796,0
"419","418",0,0,0,0,0,1,0,0,0,0
"420","419",0,0,0,0,0.216642474032002,0.276227332512611,0,0.507130193455387,0,0
"421","420",0.477441578182845,0,0.269489903542937,0,0,0.253068518274218,0,0,0,0
"422","421",0.544482087040471,0,0,0.236935380985375,0,0.218582531974154,0,0,0,0
"423","422",0,0.409535374744953,0,0,0.263684181067233,0.326780444187814,0,0,0,0
"424","423",0,0.106451970425457,0,0,0,0.525265214721829,0,0,0.368282814852714,0
"425","424",0,0.263496031104595,0,0,0,0.736503968895405,0,0,0,0
"426","425",0,0,0,0,0.671743559892414,0.328256440107586,0,0,0,0
"427","426",0,0,0,0,0,0.504345237933433,0,0.495654762066567,0,0
"428","427",0,0.498405904666113,0,0,0,0.501594095333887,0,0,0,0
"429","428",0,0.296272811696707,0,0,0.527776860401353,0,0,0.17595032790194,0,0
"430","429",0,0.447225553585891,0,0,0,0.552774446414108,0,0,0,0
"431","430",0,0,0,0,0,0.886480595720345,0,0.113519404279655,0,0
"432","431",0,0.437006762055971,0,0,0,0.402100794041546,0,0.160892443902483,0,0
"433","432",0,0.372897398570443,0.141229232538063,0,0,0.142572687353824,0,0.34330068153767,0,0
"434","433",0,0.542993031929704,0.457006968070296,0,0,0,0,0,0,0
"435","434",0,0,0.384823300983861,0,0.355931069954286,0.259245629061853,0,0,0,0
"436","435",0,0,0,0,0.384806770668559,0.343045403434491,0,0.27214782589695,0,0
"437","436",0,0,0,0,0,1,0,0,0,0
"438","437",0,0.343255338079962,0,0,0,0.656744661920038,0,0,0,0
"439","438",0.113806106054842,0,0,0,0.501886831724989,0.384307062220169,0,0,0,0
"440","439",0,0.618777880919842,0.256717792585992,0,0.124504326494167,0,0,0,0,0
"441","440",0,0,0.32764949302228,0,0.520745994820231,0,0,0.151604512157489,0,0
"442","441",0.751369860476738,0,0,0,0,0.248630139523262,0,0,0,0
"443","442",0,0,0,0,0,0.512527974993917,0,0.487472025006083,0,0
"444","443",0,0,0,0,0.658379736510578,0.341620263489421,0,0,0,0
"445","444",0,0,0.746987663498557,0,0.253012336501443,0,0,0,0,0
"446","445",0,0.147262689446455,0,0,0,0.458528391985835,0,0.39420891856771,0,0
"447","446",0,0.0460228940384934,0.458600849719479,0,0,0.495376256242027,0,0,0,0
"448","447",0,0,0,0,0,1,0,0,0,0
"449","448",0,0,0.265353636715034,0,0.734646363284966,0,0,0,0,0
"450","449",0,0.181167121708663,0,0.246778942655434,0.572053935635903,0,0,0,0,0
"451","450",0,0.59263126825488,0,0,0,0.40736873174512,0,0,0,0
"452","451",0,0,0,0,0.341651025083199,0.295222501926739,0,0,0.363126472990062,0
"453","452",0,0.0499887046813815,0,0.170244726723528,0,0.779766568595091,0,0,0,0
"454","453",0,0,0,0,0.527652208948147,0.319017744890867,0,0.153330046160986,0,0
"455","454",0.132774960324647,0.164780777358495,0,0,0.320769462852358,0.3816747994645,0,0,0,0
"456","455",0,0,0,0,0,0.46613598041198,0,0.53386401958802,0,0
"457","456",0,0.403479800947496,0,0,0,0.596520199052504,0,0,0,0
"458","457",0,0.526043257939266,0,0,0.151837201239903,0.322119540820831,0,0,0,0
"459","458",0,0.232043213498261,0,0,0.767956786501739,0,0,0,0,0
"460","459",0.477276279233457,0.161495248081932,0,0,0,0.361228472684612,0,0,0,0
"461","460",0,0.181157046588067,0,0,0,0.644759023333916,0,0.174083930078016,0,0
"462","461",0,0.566228624214879,0,0,0,0.433771375785121,0,0,0,0
"463","462",0.336570581653118,0,0,0,0,0.146916898695692,0,0,0.51651251965119,0
"464","463",0,0,0,0,0.450501344474006,0.549498655525994,0,0,0,0
"465","464",0,0,0,0,0.257230796135505,0.742769203864495,0,0,0,0
"466","465",0.304409320278951,0.255319418032986,0,0,0,0.219028916364976,0,0.221242345323087,0,0
"467","466",0,0.115527975865108,0,0,0.567484755867265,0.316987268267627,0,0,0,0
"468","467",0.266824744715777,0.0979556590539035,0.18512395811665,0,0.45009563811367,0,0,0,0,0
"469","468",0,0.134778861364325,0,0,0,0.568417620283781,0,0.296803518351894,0,0
"470","469",0,0,0,0,0.347980799755634,0.267039392850809,0,0.384979807393557,0,0
"471","470",0,0,0,0,0.585707811386829,0.414292188613171,0,0,0,0
"472","471",0,0,0,0,0.595426776163263,0.404573223836737,0,0,0,0
"473","472",0,0,0,0,0,0.413385287738612,0,0.586614712261388,0,0
"474","473",0,0,0,0,0.915654285228621,0.0843457147713791,0,0,0,0
"475","474",0.379320912693645,0,0,0,0,0.620679087306355,0,0,0,0
"476","475",0,0,0.695743907750609,0,0.304256092249391,0,0,0,0,0
"477","476",0.278985755877962,0,0,0,0.240808775026878,0.48020546909516,0,0,0,0
"478","477",0,0,0,0,0.352290735015698,0.647709264984302,0,0,0,0
"479","478",0.371302702968115,0.145356961713097,0,0,0,0.483340335318788,0,0,0,0
"480","479",0,0.48692226612257,0,0,0,0.51307773387743,0,0,0,0
"481","480",0.375663009488032,0.139540269247132,0,0,0,0.484796721264836,0,0,0,0
"482","481",0.259762290792481,0,0,0,0.62875958729217,0,0,0.111478121915348,0,0
"483","482",0.403001761605803,0,0,0,0,0.596998238394197,0,0,0,0
"484","483",0,0,0,0,0,1,0,0,0,0
"485","484",0,0,0,0,0.305399109274873,0.694600890725127,0,0,0,0
"486","485",0.281365061810621,0,0,0,0.176678643371129,0,0,0.54195629481825,0,0
"487","486",0,0.0471569774428165,0.596293508393429,0.356549514163754,0,0,0,0,0,0
"488","487",0,0.674778903329597,0,0,0,0.325221096670403,0,0,0,0
"489","488",0,0.289085891657247,0.353096684105081,0,0,0.357817424237671,0,0,0,0
"490","489",0,0.628867542292739,0,0,0,0.371132457707261,0,0,0,0
"491","490",0,0.180008462407191,0.564934904731911,0,0,0.255056632860897,0,0,0,0
"492","491",0.41300522818569,0,0.257709815902454,0.329284955911856,0,0,0,0,0,0
"493","492",0,0,0,0,0,1,0,0,0,0
"494","493",0.317711760777996,0,0,0,0.50604966798014,0,0,0.176238571241864,0,0
"495","494",0,1,0,0,0,0,0,0,0,0
"496","495",0,0.363992969492455,0,0,0.636007030507545,0,0,0,0,0
"497","496",0,0,0,0,0.149618870178405,0.375419551092034,0,0,0.474961578729561,0
"498","497",0,0,0.300614709571298,0,0,0.699385290428702,0,0,0,0
"499","498",0,0.511953160620371,0,0,0.35506486915315,0.132981970226479,0,0,0,0
"500","499",0,0,0,0,0.302657932940015,0.697342067059985,0,0,0,0
"501","500",0.304662635820385,0.425445486684003,0,0,0.269891877495612,0,0,0,0,0
"502","501",0,0.602118895471189,0,0,0,0.397881104528811,0,0,0,0
"503","502",0,0.292917730971938,0.477173638260129,0,0,0.229908630767932,0,0,0,0
"504","503",0,0,0,0,0,0.872599904615116,0,0.127400095384884,0,0
"505","504",0,0,0,0,0,0.623599561789516,0,0.376400438210484,0,0
"506","505",0,0,0,0,0,0.781231791361425,0,0.218768208638575,0,0
"507","506",0.584747178582722,0,0.291659755557758,0,0.12359306585952,0,0,0,0,0
"508","507",0,0,0,0,0.226115623964296,0.600367763943076,0,0.173516612092629,0,0
"509","508",0,0.150161683895462,0.595754064800178,0,0,0.25408425130436,0,0,0,0
"510","509",0,0.732425218913659,0,0,0,0.267574781086341,0,0,0,0
"511","510",0.398461222720934,0,0,0,0,0.601538777279066,0,0,0,0
"512","511",0,0,0,0,0,1,0,0,0,0
"513","512",0,0,0,0,0,0.567137205127167,0,0.432862794872833,0,0
"514","513",0,0,0,0,0.599547272063649,0.400452727936351,0,0,0,0
"515","514",0.175238941556578,0,0,0,0.402165676309365,0.191378257362487,0,0.231217124771571,0,0
"516","515",0,0,0,0,0.477520525463347,0.522479474536653,0,0,0,0
"517","516",0,0,0,0,0,1,0,0,0,0
"518","517",0,0,0,0,0.288209074154586,0,0,0,0.711790925845414,0
"519","518",0,0,0,0,0.538553558355129,0.461446441644871,0,0,0,0
"520","519",0,0,0,0,0.503365351481938,0.496634648518062,0,0,0,0
"521","520",0,0.567099998076677,0,0,0,0.432900001923323,0,0,0,0
"522","521",0,0,0,0,0,0.296710964456405,0,0.703289035543595,0,0
"523","522",0.32076847315367,0.242553995703138,0,0,0.181837088956258,0,0,0.254840442186935,0,0
"524","523",0,0,0,0,0,0.422274663431713,0.577725336568286,0,0,0
"525","524",0.134329816973016,0,0,0,0.654962203729523,0.210707979297461,0,0,0,0
"526","525",0,0,0,0,0,0.735327216655923,0,0.264672783344077,0,0
"527","526",0,0.307819867108776,0.423834185471223,0,0,0.268345947420001,0,0,0,0
"528","527",0.525407191291013,0.318368072329841,0,0,0,0.156224736379147,0,0,0,0
"529","528",0,0,0,0,0,0.564060477729859,0,0.435939522270141,0,0
"530","529",0,0.609812020296418,0,0,0,0.390187979703582,0,0,0,0
"531","530",0,0,0.818621668518113,0,0,0,0,0.181378331481887,0,0
"532","531",0.45056201377831,0,0,0,0.182435385244729,0.367002600976961,0,0,0,0
"533","532",0.39644365444696,0,0,0,0.268443839701113,0.210753326290384,0,0.124359179561544,0,0
"534","533",0,0.0683844351590702,0,0,0,0.762255346998828,0,0.169360217842101,0,0
"535","534",0.273624875348117,0,0,0,0.726375124651882,0,0,0,0,0
"536","535",0,0.435453288654569,0.423306660241861,0,0,0.14124005110357,0,0,0,0
"537","536",0,0,0,0,0.480939326432448,0.398426277244698,0,0.120634396322854,0,0
"538","537",0,0,0,0,0,1,0,0,0,0
"539","538",0,0,0,0,0.13522352007084,0.339153687864033,0,0,0.525622792065127,0
"540","539",0,0,0,0,0,0.44995775736124,0,0.55004224263876,0,0
"541","540",0,0,0,0,0,0.446895002224138,0,0.553104997775862,0,0
"542","541",0,1,0,0,0,0,0,0,0,0
"543","542",0.621322041769578,0,0,0,0,0.378677958230422,0,0,0,0
"544","543",0,0,0,0,0.744552689438769,0.255447310561231,0,0,0,0
"545","544",0,0.519803095076006,0.353810259770854,0,0,0.12638664515314,0,0,0,0
"546","545",0,0,0.497716020364244,0,0.178782631007232,0.323501348628523,0,0,0,0
"547","546",0,0,0.791212811005358,0,0.208787188994642,0,0,0,0,0
"548","547",0,0,0.493906189708009,0,0.307077200700656,0.199016609591335,0,0,0,0
"549","548",0,0,0,0,0,0.766025799670992,0,0.233974200329008,0,0
"550","549",0.277302401411147,0,0,0.15813802995348,0.417678519673885,0.146881048961488,0,0,0,0
"551","550",0,0,0,0,0.814942717375253,0.185057282624747,0,0,0,0
"552","551",0,0,0,0,0,1,0,0,0,0
"553","552",0,0.146171002904185,0,0,0.441532795127013,0.412296201968802,0,0,0,0
"554","553",0.141481341028859,0,0.292546916836483,0,0.565971742134658,0,0,0,0,0
"555","554",0,0.729335149674975,0,0,0,0.270664850325025,0,0,0,0
"556","555",0,0,0,0,0,1,0,0,0,0
"557","556",0,0.535187590484755,0,0.464812409515245,0,0,0,0,0,0
"558","557",0,0.554705755208129,0,0,0,0.445294244791871,0,0,0,0
"559","558",0,0.315602164183672,0,0,0,0.684397835816328,0,0,0,0
"560","559",0,0,0,0,0,0.757444651648573,0,0.242555348351427,0,0
"561","560",0,0,0,0,0.629949359543213,0.370050640456787,0,0,0,0
"562","561",0.258032259893752,0,0,0.246967644915587,0.217796214302822,0.277203880887839,0,0,0,0
"563","562",0,0.227349943519489,0,0,0.592327823065762,0,0,0.18032223341475,0,0
"564","563",0,0,0,0,0,0.916039493470451,0,0.083960506529549,0,0
"565","564",0.215263392583015,0,0,0,0,0.784736607416985,0,0,0,0
"566","565",0.237974594188466,0,0,0.179925022471929,0.23579190473987,0.346308478599735,0,0,0,0
"567","566",0,0.543878345889171,0,0,0,0.456121654110828,0,0,0,0
"568","567",0,0,0,0,0,0,0,1,0,0
"569","568",0.12412123490538,0.132052893871911,0.14329845512863,0,0,0.488971061194363,0,0.111556354899717,0,0
"570","569",0,0.36533772627003,0,0,0.400406469047918,0.234255804682052,0,0,0,0
"571","570",0,0.467047001747276,0,0,0.532952998252724,0,0,0,0,0
"572","571",0.337120850035004,0,0,0,0.46900993186054,0.193869218104456,0,0,0,0
"573","572",0.586291324491263,0,0,0,0,0.413708675508737,0,0,0,0
"574","573",0,0.465717054069033,0,0,0.198142489407345,0.336140456523622,0,0,0,0
"575","574",0,0,0,0,0.287537755981122,0.712462244018878,0,0,0,0
"576","575",0.156302392490458,0,0,0,0.344591615349102,0.3103246894904,0,0.18878130267004,0,0
"577","576",0,0.258752723319837,0,0,0.374226119259587,0.367021157420576,0,0,0,0
"578","577",0,0,0,0,0.680240592013517,0.319759407986483,0,0,0,0
"579","578",0,0,0,0,0.325436433887757,0.674563566112243,0,0,0,0
"580","579",0,0,0,0,0,0.759628098718885,0,0.240371901281115,0,0
"581","580",0,0.700219844211766,0.10235575806149,0,0,0.197424397726744,0,0,0,0
"582","581",0.364115290641936,0,0,0,0,0.379613686736632,0,0.256271022621432,0,0
"583","582",0.204985896274638,0,0,0,0,0.538875468102346,0,0.256138635623016,0,0
"584","583",0,0,0.132376992421769,0,0.321294381410986,0.546328626167245,0,0,0,0
"585","584",0,0,0,0,0.225824848215698,0.774175151784302,0,0,0,0
"586","585",0,0.535456897696425,0,0,0,0.464543102303575,0,0,0,0
"587","586",0.371649281490329,0,0,0,0,0.411046927821509,0,0.217303790688162,0,0
"588","587",0,0.210589054242839,0,0.450596496721889,0,0.338814449035272,0,0,0,0
"589","588",0,0.199542034696565,0.435478839108731,0,0.226828637748298,0.138150488446405,0,0,0,0
"590","589",0,0,0.305456654949874,0,0,0.694543345050125,0,0,0,0
"591","590",0,0.183169374031267,0,0,0.625995159554583,0,0,0.19083546641415,0,0
"592","591",0,0.314504424646576,0,0,0,0.685495575353424,0,0,0,0
"593","592",0,0.146259022208041,0,0,0.463536199441646,0.390204778350313,0,0,0,0
"594","593",0.727466641102691,0,0,0,0,0.272533358897309,0,0,0,0
"595","594",0,0.202299404209286,0,0,0.182266272724168,0.615434323066546,0,0,0,0
"596","595",0,0,0,0,0.565167312381763,0.434832687618237,0,0,0,0
"597","596",0.435561356357317,0.212794095778391,0,0,0.351644547864292,0,0,0,0,0
"598","597",0,0,0,0,0,0.870393642016847,0,0.129606357983153,0,0
"599","598",0,0,0,0,0.186597964604046,0.813402035395954,0,0,0,0
"600","599",0,0,0.774353592907461,0,0,0.225646407092539,0,0,0,0
"601","600",0,0,0,0,0.298756910541687,0.60816716991861,0,0.0930759195397037,0,0
"602","601",0,0.551120867216592,0,0,0,0.448879132783408,0,0,0,0
"603","602",0.310593989094708,0,0,0,0.164258743684468,0.302417678254174,0,0,0,0.22272958896665
"604","603",0,0.357074561295276,0,0,0,0.642925438704724,0,0,0,0
"605","604",0,0,0,0,0.488959265595081,0,0,0.511040734404919,0,0
"606","605",0.372362535670412,0.235319960517312,0,0,0.274214131279105,0.118103372533171,0,0,0,0
"607","606",0,0.475344367449084,0,0,0,0.524655632550916,0,0,0,0
"608","607",0,0,0,0,0,0.703791702680132,0,0.296208297319868,0,0
"609","608",0,0.33771966338645,0.325284944406178,0,0,0.198692250320165,0,0.138303141887207,0,0
"610","609",0,0,0,0,0.290435662004088,0.709564337995912,0,0,0,0
"611","610",0,0.492123729402729,0,0,0,0.507876270597271,0,0,0,0
"612","611",0,0,0,0,0,1,0,0,0,0
"613","612",0.814837231743377,0,0,0,0,0.185162768256623,0,0,0,0
"614","613",0,0,0,0,0,1,0,0,0,0
"615","614",0,0,0.544269860532566,0,0,0.455730139467434,0,0,0,0
"616","615",0,0.133197096529685,0,0,0,0.866802903470315,0,0,0,0
"617","616",0,0,0,0,0.193062184680997,0.806937815319003,0,0,0,0
"618","617",0,0,0.387277166389384,0,0.165834938720511,0.446887894890106,0,0,0,0
"619","618",0,0,0.251121716663677,0,0.191937328317495,0.556940955018829,0,0,0,0
"620","619",0,0,0,0,0.47217114090695,0.360703974699258,0,0.167124884393792,0,0
"621","620",0.146500774665011,0,0,0,0,0.853499225334989,0,0,0,0
"622","621",0,0.309826324356027,0,0,0.24774012022895,0.14858569728577,0,0.293847858129254,0,0
"623","622",0,0.299652628025871,0,0,0.423608669062179,0,0,0.27673870291195,0,0
"624","623",0,0,0,0,0.644540598337044,0.355459401662956,0,0,0,0
"625","624",0.318730030056551,0,0,0,0.253983461229976,0,0,0.427286508713473,0,0
"626","625",0.25825883702231,0.14273901941416,0,0,0,0.59900214356353,0,0,0,0
"627","626",0.328555166914702,0.099200276350077,0.392578287598718,0,0,0.179666269136503,0,0,0,0
"628","627",0,0.436486387716494,0,0,0,0,0,0.563513612283506,0,0
"629","628",0,0.200254502592723,0,0,0,0.428011912717935,0.371733584689343,0,0,0
"630","629",0,0.580628389501699,0,0,0,0.419371610498301,0,0,0,0
"631","630",0,0.350320633258798,0,0,0,0.357870342453349,0,0.291809024287853,0,0
"632","631",0.145372981232845,0.329861564801217,0,0,0,0.524765453965939,0,0,0,0
"633","632",0.348209168991284,0.222600849674065,0,0,0.42918998133465,0,0,0,0,0
"634","633",0,0,0,0,0,0.907257488629013,0,0.0927425113709866,0,0
"635","634",0,0.530215845401374,0,0,0,0.226097347117507,0,0.243686807481119,0,0
"636","635",0,0,0.375229831165435,0.198825134351383,0.219936940257066,0,0,0.206008094226116,0,0
"637","636",0,0.321562020154972,0,0,0,0.637959095912107,0,0.0404788839329206,0,0
"638","637",0,0,0.519476005645366,0,0.109108400120777,0.371415594233857,0,0,0,0
"639","638",0.196879840417918,0.205984417352599,0,0,0,0.597135742229483,0,0,0,0
"640","639",0,0,0,0,0.761147636874522,0,0,0.238852363125478,0,0
"641","640",0.452685380431666,0,0,0,0.267561557254587,0.279753062313747,0,0,0,0
"642","641",0.351118778450506,0,0,0,0.244987862297833,0.403893359251661,0,0,0,0
"643","642",0.160656480346936,0.374629259056622,0,0,0,0.464714260596441,0,0,0,0
"644","643",0,0,0,0,0.425365401149748,0,0,0.574634598850251,0,0
"645","644",0.334358062573086,0.0757032321265637,0,0,0.355491173521048,0.234447531779302,0,0,0,0
"646","645",0.831447507112393,0.168552492887607,0,0,0,0,0,0,0,0
"647","646",0.180185334428161,0,0,0,0.49965871072389,0.320155954847949,0,0,0,0
"648","647",0,0,0.459832186736766,0,0,0.182232956361918,0,0.357934856901316,0,0
"649","648",0,0.14487180713822,0,0,0.391019246144659,0.304074111101659,0,0.160034835615462,0,0
"650","649",0,0,0.240064927585962,0,0,0.759935072414038,0,0,0,0
"651","650",0,0.439505397545856,0,0,0,0.560494602454144,0,0,0,0
"652","651",0,0.231123255408496,0,0,0.406573577112434,0.36230316747907,0,0,0,0
"653","652",0,0.365474915216191,0,0,0.350728927469986,0.283796157313823,0,0,0,0
"654","653",0.159819699357971,0,0,0,0.172285838626937,0.374560598381972,0,0.29333386363312,0,0
"655","654",0.133195614528521,0.248733072573232,0,0,0.360893293433379,0.257178019464868,0,0,0,0
"656","655",0,0.256382633802828,0,0,0,0.743617366197172,0,0,0,0
"657","656",0.145302802073986,0.350096605231809,0,0,0,0.504600592694205,0,0,0,0
"658","657",0,0.437055271277122,0.365072814856567,0,0,0.197871913866311,0,0,0,0
"659","658",0,0.230152650004001,0,0,0,0,0,0,0.769847349995999,0
"660","659",0,0,0,0,1,0,0,0,0,0
"661","660",0,0,0,0.267000522220301,0.401388775011719,0.119276596003194,0,0,0.212334106764786,0
"662","661",0,0,0.552536194027211,0,0,0.199099801695043,0,0.248364004277745,0,0
"663","662",0.181376104387994,0.300514226665937,0,0,0,0.518109668946069,0,0,0,0
"664","663",0,0.413029996573099,0,0,0,0,0,0.586970003426901,0,0
"665","664",0.340120702718368,0,0,0,0.210306547203798,0.340274647468428,0,0.109298102609406,0,0
"666","665",0,0,0,0,0,0.190301288404294,0.298137275530228,0,0,0.511561436065478
"667","666",0,0.212933932838244,0.395946631500894,0,0.184843598851649,0.206275836809212,0,0,0,0
"668","667",0,0.671884117086512,0,0,0.113947923848726,0.214167959064762,0,0,0,0
"669","668",0,0,0,0,0.297338187539972,0.702661812460028,0,0,0,0
"670","669",0,0,0,0,0.209294712968533,0.790705287031467,0,0,0,0
"671","670",0,0,0,0,0.378055048555326,0.621944951444674,0,0,0,0
"672","671",0,0.446204448285093,0.436218298147968,0,0,0.117577253566939,0,0,0,0
"673","672",0,0,0,0,0.730778502803868,0.269221497196132,0,0,0,0
"674","673",0,0.262160440119083,0,0,0,0.737839559880917,0,0,0,0
"675","674",0,0.604484201043976,0,0,0,0.395515798956024,0,0,0,0
"676","675",0,0.523861639271425,0,0,0,0.476138360728575,0,0,0,0
"677","676",0,0,0,0,0.520343641932212,0.479656358067788,0,0,0,0
"678","677",0.268996706136494,0,0,0,0.352778338163563,0.378224955699943,0,0,0,0
"679","678",0,0,0,0.504136805913419,0.495863194086581,0,0,0,0,0
"680","679",0,0,0,0,0.407212039366521,0.242030419899165,0,0.350757540734314,0,0
"681","680",0,0,0,0,0.766818157625406,0.233181842374594,0,0,0,0
"682","681",0,0.327901500305959,0,0,0.672098499694041,0,0,0,0,0
"683","682",0.375039497175232,0.208340005820877,0,0,0,0.416620497003891,0,0,0,0
"684","683",0,0,0,0,0,0.433138191933595,0.566861808066405,0,0,0
"685","684",0,0.402641442324299,0,0,0,0.145942543798986,0,0.451416013876715,0,0
"686","685",0,0.107023254881656,0.196690832867656,0,0,0.433955378594891,0.262330533655797,0,0,0
"687","686",0.414722162387311,0.585277837612689,0,0,0,0,0,0,0,0
