"","cell_ID","Ext_L23","Oligo_2","Astro_THAL_med","Inh_Sst","Inh_6","Inh_Meis2_3","Micro","Ext_L5_2","Ext_Pir","Astro_AMY","Inh_2","Inh_1","Inh_Pvalb","Inh_Lamp5","Ext_L25","Nb_2","Ext_Thal_1","Ext_L56","Ext_Unk_3","Inh_3","Ext_Amy_2","Ext_Thal_2","Ext_L5_1","Unk_1","OPC_1","Astro_AMY_CTX","Ext_Hpc_DG1","Astro_HYPO","Inh_4","Inh_Meis2_1","Ext_Hpc_DG2","Inh_Meis2_2","Ext_Hpc_CA1","Ext_L6B","Astro_CTX","Ext_Amy_1","Astro_WM","Oligo_1","Ext_L6","Astro_THAL_lat","Nb_1","LowQ_2","Inh_Vip","Astro_HPC","Ext_ClauPyr","OPC_2","Inh_5","Ext_Hpc_CA3","Inh_Meis2_4"
"546","exper0_location_545",0,0,0,0.0471011949353795,0.0565171957878689,0,0,0.246339420247433,0,0,0,0,0,0.0337224520555609,0,0.0933887403645911,0,0,0,0,-1.12960920859664e-18,0,0,0,0,0.0435931877460476,0.0792423842119519,0,0.119313614689501,0,0,0,0,0,0,0,0.061276312908905,0,0,0,0,0,0,0,0.179853694391795,0,0.0396518026609655,0,0
"547","exper0_location_546",0,0,0,0.0164482069525479,0.0364596491508096,0,0,0,0,0.101321019884647,0,0,0,0,0,0.154707043881706,0,0,0,0,0,0,0,0,0,0,0,0,0.164165913160141,0.0212057493600761,0.0739790532673451,0,0,0,0.0413619352533188,0,0.0238051432036514,0,0,0.0823263571915664,0,0,0,0,0.284219928694191,0,0,0,0
"548","exper0_location_547",0,0,0.0874110322791799,0,0.0424641271513,0,0,0.0514646536126984,0,0,0,0.0776872843616267,0,0,0.0427236596720983,0.0709589038514096,0,0,0,0,0,0,0,0,0,0,0.153038193118163,0,0.0406258624961101,0,0.0123920963488207,0,0,0,0,0,0.0546431726283522,0,0,0,0,0,0,0,0.233977220172963,0,0.0796457651108877,0.05296802919639,0
"549","exper0_location_548",0,0.0350628794341211,0,0,0.0535246213031006,0.0324229589544242,0,0.0970000248174185,0,0,0,0.0265246575363277,0,0,0.0865065711725529,0.189815734595763,0,0,0.0187751625365468,0,0,0,0,0,0,0,0,0,0,0.0582707781259696,0,0,0,0.143367681521513,0,0,0,0,0,0.0841390637434457,0,0,0,0.0104956403584079,0.100913337683694,0,0,0.0631808882167142,0
"550","exper0_location_549",0,0,0.0986236788868049,0,0.0633230937831468,0.0209000940755076,0,0.0707670344188557,0,0,0,0,0,0,0.151613976946724,0.0940882838622698,0,0,0.0334345693489215,0,0,0,0,0,0,0,0,0,0,0.0802041551036332,0,0,0,0,0.0290214343732118,0.0170181856303339,0,0,0,0.053797929605952,0,0,0,0,0.145717316643367,0,0.093923741632487,0.047566505688785,0
"551","exper0_location_550",0,0,0,0.0443572590633918,0.0710737242809995,0,0,0.214354059141317,0,0.0739151639479003,0.0623344817133464,0,0.212174730251084,0,0,0.0627612237039883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291694988133398,0.00463856774435252,0,0.157072640013181,0,0.0681486513271002,0,0
"552","exper0_location_551",0.00379437863989971,0,0,0,0.0706063220665688,0,0,0.172714119697727,0,0,0,0,0.266429979688023,0,0,0.0805229253900582,0,0,0,0.0574020913073807,0,0,0,0,0,0.0658817974791473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506475681858161,0,0.0317976175915157,0,0.200203199953863,0,0,0,0
"553","exper0_location_552",1.77132514292912e-05,0,0,0,0,0,0,0.214092551916488,0,0,0.125949427137012,0,0.30786295354604,0,0,0.113407016427126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107175663130632,0,0.0542922729599111,0,0.0115581679212084,0,0,0,0.0656442337101543,0,0,0,0
"554","exper0_location_553",0,0,0,0,0.103184637791913,0,0,0.331133818309194,0,0,0,0,0.120605880673766,0,0,0.0434076722909126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067105458540275,0,0.080741509648079,0,0.0278843834513918,0,0,0.0615529973366926,0.158939481995909,0,0.00544415996186742,0,0
"555","exper0_location_554",0,0,0,0.139548566147451,0.0312584370561886,0,0,0.162520264629009,0,0,0,0,0.400164309810781,0,0,0,0,0,0,0,0.00500725199758988,0,0,0,0,0.0293074403664144,0,0,0,0,0,0,0,0,0,0,0.0523800413909519,0,0.052205377090148,0,0.051802234253353,0,0,0,0.0758060772581133,0,0,0,0
"556","exper0_location_555",0,0,0,0,0.0475968210953993,0,0,0.38246606661453,0,0,0,0,0.178029395503499,0,0,0.0300175863487517,0,0.0737678764410728,0,0,0,0,0,0,0,0.0432629722867572,0,0,0,0,0,0,0,0,0,0,0.0342967748376008,0,0,0,0.0411781625399642,0,0,0,0.106219921403006,0,0.0631644229294182,0,0
"557","exper0_location_556",0,0,0,0,0.121797449629979,0,0,0.440600460699645,0,0,0,0,0.11329722932366,0,0,0.0207606920180224,0.024362562352423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456046017068997,0,0.0888423420961983,0,0.0389719625941323,0,0,0,0.105762699579041,0,0,0,0
"558","exper0_location_557",0,0,0,0,0.0781323472889021,0,0,0.235654094250546,0,0.0468579995274434,0,0,0.0944515650408571,0,0,0.0263473400902345,0,0,0,0,0,0.194698706271518,0.0152635983871219,0,0,0,0,0,0,0,0.0298757014133723,0,0,0,0,0,0,0,0.145153419625015,0,0.0282552358263959,0.0437231326751977,0,0,0.0615868596033956,0,0,0,0
"559","exper0_location_558",0,0,0,0,0.0585036929255984,0,0,0.162858615794812,0,0.0356861255503835,0,0,0.0391861859425546,0,0,0.0252540338516008,0,0,0,0,0,0.303455098231988,0.000480150049046112,0,0,0,0.0325921169991246,0,0,0,0,0,0,0,0,0,0,0,0.136899899201174,0,0,0,0.0948647952685181,0,0.110219286185199,0,0,0,0
"560","exper0_location_559",0.0444256806963642,0,0,0,0.0781210708194871,0,0,0.056127270892865,0.418851574276242,0,0,0,0,0,0,0.0358691010790711,0.0294385300695277,0,0.0632544937871708,0,0,0,0.0114139815104825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711043868335107,0,0,0,0,0.0952556344647526,0,0.0961382755705261,0,0,0,0
"561","exper0_location_560",0,0,0,0.0843994992590154,0.0558091770745199,0,0,0.0716475496406065,0.272822741960662,0,0,0,0,0,0,0,0,0,0.0628716703537955,0,0,0,0.0882519815708155,0,0,0,0,0,0.194991767354147,0,0,0,0.0186048742822862,0,0,0,0,0.0740441889455955,0,0,0,0,0.0541708024394174,0,0.022385747119139,0,0,0,0
"562","exper0_location_561",0,0,0,0,0,0,0,0.070601638889591,0.351878837424175,0,0,0,0,0,0,0,0,0,0.129275137312721,0,0,0.020510923292258,0,0,0,0,0,0,0,0,0,0,0,0.0462640631657946,0,0,0,0.0928327543519615,0,0,0,0,0.234778262603413,0,0,0,0.0538583829600866,0,0
"563","exper0_location_562",0,0,0,0,0.0372759065179143,0.0607954925045981,0,0.0705028972466059,0.0473891413510435,0,0.037232406652742,0,0,0,0.061771504284424,0,0.0485576981699334,0,0.0436091366544112,0.101922845190394,0.0981106566931095,0,1.27310625922218e-19,0,0,0,0,0,0,0,0,0,0,0.146538436548416,0,0,0.0561393211239383,0.0239945755927349,0,0,0.0321187030427323,0,0.0241704082339639,0,0.0109961469355087,0,0.0383189029215782,0.0231858079151267,0.0373700124208258
"564","exper0_location_563",0.0528377059071777,0,0,0,0.122850851763007,0.144018896343048,0,0.0536726495630563,0,0,0,0,0.0329342281543079,0,0.0182265187456284,0.0348002648084072,0.0903088114016493,0.0382442877429719,0.0643815162177959,0,0,0,0,0,0,0.0373351145990446,0,0,0,0,0,0,0,0.0688649648987143,0,0.0278743846537269,0.021105320085067,0,0,0,0,0,0,0,0.0496882093282753,0,0,0,0.142856275788122
"565","exper0_location_564",0,0,0,0,0.0508463882483643,0.0458677566993497,0,0.138347325532663,0,0,0,0.170253414702668,0,0,0,0.075246226937228,0.0527962367991621,0,0,0,0,0,0,0,0.0269564806067987,0,0,0.0281923891189154,0,0,0,0,0,0.167808646349557,0,0,0,0,0,0,0,0,0,0,0.111290493235629,0,0,0,0.132394641769666
"566","exper0_location_565",0,0,0,0,0.110745877647933,0,0,0.167822531859398,0,0,0,0.0939067990214493,0.0172881823347129,0,0,0.0677347027917695,0.045691344381897,0,0,0,0.253041758553761,0,0,0,0,0,0,0,0,0,0,0,0,0.0702018219587561,0,0,0,0,0,0,0,0,0,0,0.0532955494291861,0,0,0,0.120271432021137
"567","exper0_location_566",0.0191579212726512,0,0,0.0355135856077505,0.124599014275362,0,0,0.0303914348009965,0,0,0,0.0656943376210953,0,0,0,0.0322300114986241,0,0,0,0,0.312771569951792,0,0,0,0,0,0,0,0,0,0,0.0322273716168829,0,0.201737076801304,0,0.105820004924964,0,0,0,0,0,0,0,0,0,0,0,0,0.0398576716285777
"568","exper0_location_567",0,0,0,0,0.0385439164734833,0,0,0,0,0,0,0,0,0,0,0.0421069205401659,0.0609111687905813,0,0,0,0.252512024244867,0,0,0,0,0,0,0,0,0,0,0.026083740952312,0,0.208430501799992,0,0.0470409096210525,0,0,0.0438058553458357,0,0,0,0,0,0.100170303820028,0.101307302520049,0.0790873558916331,0,0
"569","exper0_location_568",0,0,0,0,0,0,0,0.0593742439466488,0,0,0,0,0,0,0,0,0,0,0,0,0.183020680062518,0.19803331169521,0,0,0,0.0459145717973436,0,0,0,0,0,0.0410269549683861,0,0.230827818164906,0,0.104091536787134,0,0,0.0541073652670162,0,0,0,0,0,0.0521674095544818,0.0314361077563558,0,0,0
"570","exper0_location_569",0,0,0,0,0.0262004492078479,0.0573750808502364,0,0.0508881760030064,0.0862544563562769,0,0,0,0,0,0,0,0.096984569283468,0.0815559770513509,0,0,0,0.248179029085993,0,0,0,0,0,0,0,0,0,0,0,0.130291985360731,0,0,0,0,0.159728808976239,0,0,0.0486724944797004,0,0,0.0138689733451502,0,0,0,0
"571","exper0_location_570",0,0,0,0,0,0,0,0.0570513636681188,0.184646036775362,0,0,0,0,0,0,0,0,0,0.0789593078737625,0,0,0.132321165773619,0,0,0,0,0.051463879569435,0,0,0.0614712233121028,0,0,0,0.06051211816031,0,0,0,0.0792478781819304,0.0630678821344462,0,0,0,0.105141127137136,0.0400081505371006,0.0500013475198362,0,0.0361085193568397,0,0
"572","exper0_location_571",0,0,0,0,0.031152925500647,0,0,0.10393841114066,0.180198403052242,0,0,3.96445281807893e-05,0,0,0.0844981849562288,0,0,0,0.0878160426776279,0,0.0453529782491762,0.0786794626586066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102065458541859,0,0,0,0,0.217314538370554,0,0.0689439503242177,0,0,0,0
"573","exper0_location_572",0,0,0,0,0.0125165158877169,0,0,0.143313123988504,0.178140191648645,0,0,0,0,0,0,0,0.0403341990231582,0,0.101734712263836,0,0,0.038147940037695,0.148066949297713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419698530944232,0,0,0,0,0.207974484573231,0,0.0878020301850777,0,0,0,0
"574","exper0_location_573",0.134332743847221,0,0,0,0.0430231239152441,0,0,0.0395683938457931,0.254378528507393,0,0,0,0,0,0,0.0371813065099135,0,0,0.0561892594182385,0,0,0,0,0,0,0,0,0.0294301147368998,0,0,0,0,0,0,0,0,0,0.0314805942451757,0.113631580596139,0,0,0.0420070149551514,0.0666269296955159,0.0386273606666845,0.111296952734574,0,0,0.00222609632605716,0
"575","exper0_location_574",0,0,0,0,0.0542460903786986,0,0,0.00345713104491238,0.183438160403758,0,0,0,0,0,0,0,0,0,0.0811743638065346,0,0,0,0,0,0,0,0,0,0.0725811301871649,0.113614692714388,0,0.0249238479918,0,0,0,0.0461085050680819,0,0,0.00899065505010312,0.0761120490560418,0,0,0,0,0.230501065016495,0,0,0.104852309282022,0
"576","exper0_location_575",0.0549727257694048,0,0,0,0.0829479403593224,0,0,0.149573633977264,0,0,0,0,0,0,0.0762200033632685,0,0,0,0.0633192628512746,0,0,0,0,0,0,0.0465359388251916,0,0,0,0.0684389502844105,0,0,0,0,0,0,0,0,0.0491344921204887,0.137740000421049,0,0.0170512873145312,0,0,0.135015100106299,0,0,0.119050664607496,0
"577","exper0_location_576",0,0.0336995285567587,0,0,0.0551095117336201,0,0,0.0353515234514818,0,0,0,0,0,0,0.105274637920267,0.0322350779437118,0,0,0.0613346012833504,0,0,0,0,0,0,0,0,0,0,0.0647568773901021,0,0,0,0,0,0,0,0,0,0.147461206548789,0,0,0,0,0.368549236648817,0,0,0.0962277985231022,0
"578","exper0_location_577",0,0,0,0,0.0595740418401638,0,0,2.34546196202742e-20,0,0,0,0.0773784642042232,0,0,0.0615163870039779,0.0364236222091593,0,0,0,0,0.196472027283725,0,0,0,0,0,0,0,0,0.0319046325747221,0,0,0,0,0,0,0,0,0.0397552141965613,0.100153121506247,0,0.019982319419169,0,0,0.346358279421339,0,0,0.0304818903407127,0
"579","exper0_location_578",0,0,0,0,0.0350711736413797,0,0,0.115561549417533,0.222175095487807,0,0,0,0,0,0,0,0,0,0,0,0.0675153501577187,0,0,0,0,0,0,0,0.0562083263494413,0,0,0,0,0.13820567409251,0,0.0749060197901885,0,0.0518802209276883,0,0,0,0,0,0,0.205395610704254,0,0.0330809794314803,0,0
"580","exper0_location_579",0,0,0,0,0.098772789909085,0,0,0.116622600760359,0.0763684752687915,0,0,0,0,0,0,0.0323417807917299,0,0.0204547165905622,0,0,0.163760396405405,0,0,0,0,0,0,0,0,0,0,0.0444111895152787,0,0.222739754758946,0,0.0953268782383008,0,0,0,0,0,0,0,0,0.129201417761541,0,0,0,0
"581","exper0_location_580",0,0,0,0,0.0605845319001321,0,0,0.228865045286718,0,0,0,0,0,0,0,0.0268914886903224,0,0.0372665451077397,0,0,0.14366129192245,0,0,0,0,0,0,0,0,0,0,0.0693822216862587,0,0.163337509534896,0,0.149689397834985,0,0,0,0,0,0,0,0,0.0824440405356091,0.037877927500889,0,0,0
"582","exper0_location_581",0,0,0,0,0,0,0,0.139879097548289,0.018560136778039,0,0,0,0,0,0,0,0,0.187235034926977,0,0,0.276549073153868,0,0,0,0,0,0,0,0,0,0,0.0409102924480385,0,0.202312905994113,0,0.026597986301834,0,0,0,0,0,0,0,0,0.0558998066961956,0.0520556661526463,0,0,0
"583","exper0_location_582",0,0,0,0,0.0225164186481495,0.0659704152438262,0,0.0738093640020413,0,0,0,0,0,0,0,0.0182295261748172,0,0,0,0,0.3772562508192,0,0,0,0,0,0,0,0,0,0,0.0127221051424612,0,0.299888141274426,0,0,0,0,0,0,0,0,0,0,0.0430326492274282,0.0676642847033076,0,0.0189108447643426,0
"584","exper0_location_583",0,0,0,0,0,0,0,0.120437137880027,0.237819714676342,0,0,0,0,0,0,0,0,0.101720935378967,0,0,0.0108581913702067,0,0.000808109265659109,0,0,0,0,0,0,0,0,0,0,0.131610403820337,0,0.223189350290223,0,0,0.0810628256629196,0,0,0,0,0,0,0.0924933316553192,0,0,0
"585","exper0_location_584",0,0,0,0,0,0.0270952032964004,0,0.0856849968917654,0,0,0,0,0,0,0.079666241121889,0,0,0,0.113868010124552,0,0.0867952588566596,0,0.0697184050416776,0,0,0,0,0,0,0,0,0,0,0.206161482905681,0.0242116422313948,0,0,0,0,0.150055835508834,0,0,0,0,0.0382844064571908,0.0252501231068502,0,0.0932083944571055,0
"586","exper0_location_585",0,0,0,0,0.0233064953288466,0.0334882081151473,0,0.082855052917537,0,0,0,0,0,0,0.119862110265449,0,0.0714164682939326,0,0.0759022133607664,0,0,0,0,0,0,0,0,0,0,0.115830190198318,0,0,0,0,0.00403918929108993,0,0.0692465662854516,0,0,0.0803531766231137,0,0,0,0,0.044205508566309,0,0.0514443480432606,0.228050472710778,0
"587","exper0_location_586",0,0,0,0,0,0,0,0.26515992091813,0,0,0,0,0,0,0.172565291619707,0,0,0,0.0857037958523979,0,0,0,0,0,0,0.0265364065481859,0,0,0,0.047236303949617,0,0,0,0,0,0,0,0,0,0.17985601977745,0,0.032825108352146,0,0,0.0143823838311964,0,0,0.17573476915117,0
"588","exper0_location_587",0,0,0,0,0,0,0,0.138749266312427,0,0,0,0,0,0,0.152863856003917,0,0.0376105011215752,0,0.110888248570688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242952007437062,0.139610905024288,0,0,0,0,0.0440540614737661,0,0,0.351927960749633,0
"589","exper0_location_588",0,0,0.00204060766266401,0,0.0322976435373671,0,0,0.0859388095045315,0,0,0,0,0,0,0.202638184950456,0,0.0476401130272308,0,0.125723013800822,0,0,0,0,0,0,0.0900424727893899,0,0,0,0.0380902679349927,0,0,0,0,0,0,0,0,0.131980645038219,0.0948591325152677,0,0,0,0,0,0,0,0.148749109239059,0
"590","exper0_location_589",0,0,0,0,0,0,0,0.231092543306504,0,0,0,0,0,0,0.227973482133576,0.0409504025013101,0,0,0.11728604799962,0,0,0,0,0,0,0.0566298749115124,0,0,0,0.0477594230234883,0,0,0,0,0,0,0,0,0,0.15034413986197,0,0,0,0,0.0519791681381207,0,0,0.0759849181238986,0
"591","exper0_location_590",0,0,0.145354054080122,0.0285976385231235,0,0,0.0309893060290664,0.131093890966135,0,0,0,0,0,0.0380455408473352,0,0.051543650084259,0,0,0.0780911183611743,0,0,0,0,0,0,0.0930412401314076,0,0,0,0.0327193024049855,0,0,0.110650861783515,0,0,0,0,0,0,-7.94138687947189e-20,0,0,0,0.0765362634232745,0.107109317984117,0,0,0.0762278153814854,0
"592","exper0_location_591",0,0,0.0549252490758034,0.156939938146647,0.0468864680236757,0,0,0.340927299414954,0.0657479411264549,0,0,0,0,0,0.0542482801998708,0.0670460120379742,0,0,0.0311163528833099,0,0,0,0,0,0,0.0707886334050389,0,0,0,0.0197068329876904,0,0,0.0342623225401068,0,0,0,0,0,0,0,0,0,0.0390790004755393,0,0,0,0.0183256696829347,0,0
"593","exper0_location_592",0.0430477198401171,0,0.0367339101976916,0.106803187556102,0.0216734723652029,0,0,0.103337508910996,0.227945591590794,0,0,0.0602268657850863,0,0.0278127339216096,0,0,0.0319795057130151,0,0.0854763076022271,0,0,0,2.36127723269733e-19,0,0,0,0,0,0.0372465482042951,0,0,0,0,0,0,0,0.0432151848283357,0.0289336658695926,0,0,0,0,0.0576088398333324,0,0.0746362928867362,0,0,0,0.0133226648948662
"594","exper0_location_593",0,0,0.0457239759891056,0.0274670209969115,0.0626204668279686,0,0,0.0559013304799631,0.287790708568416,0,0,0,0,0,0,0.070322242249829,0,0,0.0634770836805759,0,0,0,0.155781568753915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293889568661242,0.0336707951133681,0,0,0,0,0.0992091962236644,0,0.0313243730871924,0,0.0373222811629664,0,0
"595","exper0_location_594",0,0,0,0.0583707302700094,0,0,0,0.0837615298016687,0.337774199505007,0,0,0,0,0,0,0.0542409213179403,0,0,0.0925233345997087,0,0,0,0,0,0,0,0,0,0.0811738704296921,0,0,0,0,0,0,0,0,0.186427467797171,0,0,0,0,0.0552186652619958,0,0.0505092810168072,0,0,0,0
"596","exper0_location_595",0.0297885951160004,0,0,0,0,0,0,0.0237375812885183,0.317095917306028,0,0,0,0,0,0,0.0613521714173929,0,0,0.0377941475492049,0,0,0,0.0889304767685018,0,0,0.0765645689226723,0.0984646673950084,0,0.0745706820651154,0,0,0,0,0.0263463154898588,0,0,0,0.0262999354886099,0,0,0,0,0.0497212449721599,0,0.0893336962209287,0,0,0,0
"597","exper0_location_596",0,0,0,0.0342258510559848,0.0985827937993168,0,0.0441069480461715,0.0783780671529219,0,0,0,0,0,0,0.0524666779082556,0.227301463322512,0,0,0,0,0,0,0,0,0,0.0464848664137543,0,0,-4.79848946563015e-19,0,0.144959732659224,0,0,0,0.00364414713257021,0,0,0,0,0,0,0,0,0.11080979564112,0.159039656868168,0,0,0,0
"598","exper0_location_597",0,0,0,0.0868321535892215,0.0976441285084244,0,0,0,0,0,0,0.0427126856020426,0,0,0,0.0951303620146664,0,0,0.0467381783309243,0,0,0,0,3.77488056830863e-19,0,0.0672000802275912,0,0,0,0.0351005639562842,0.162429413751789,0,0,0,0,0,0.0570793805651257,0,0,0.072905633001338,0,0,0,0,0.160876326539962,0,0.0753510939126315,0,0
"599","exper0_location_598",0,0.0515282346220281,0.0870097737473711,0,0.129891813776948,0,0,0,0,0,0,0.110646920858559,0,0,0,0.182201107505991,0,0,0.0809038581870604,0,0,0,0,0.0148633952324693,0,0,0,0.00785620956368251,0,0.0516952600486057,0,0,0,0,0,0,0,0,0,0.0180560094664527,0.0273181074521821,0,0,0,0.0923594863939487,0,0,0.0910389218886889,0.0546309012560123
"600","exper0_location_599",0,0.0316824419308891,0,0,0.0526801374740677,0,0,0.073200378347133,0,0,0,0.121568601856408,0,0,0.0229389956575157,0.0645316661891384,0.0473119173754024,0,0.0572435218969722,0.0586382282128065,0,0,0,0,0,0.0220822630983887,0,0.0232775711328478,0,0,0,0,0,0,0,0.0607787870838689,0.0269950563188862,0,0,0.0711278551334814,0,0,0,0,0.0844129615007167,0,0,0.0741172696357136,0.107412347155763
"601","exper0_location_600",0,0,0,0,0.160221624850301,0,0,0.268582273782199,0,0,0,0,0.203720386632979,0,0,0.127265475555274,0,0,0,0,0,0,0,0,0,0.062251437132574,0,0,0,0,0,0,0,0,0,0,0.0297251152668305,0,0,0,0,0,0,0,0.112832274373633,0,0.0354014124062089,0,0
"602","exper0_location_601",0,0,0,0,0.0634228849689269,0,0,0.319648961944011,0,0,0,0,0.36487151372714,0,0,0,0,3.29871303565901e-18,0,0,0,0,0,0,0,0.027277508842214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351346920088084,0.166597157914938,0,0.0230472805939617,0,0
"603","exper0_location_602",0,0,0,0,0.0829504036494954,0,0,0.355567082632127,0,0,0,0,0.164414862108375,0,0,0,0,0,0,0,0,0,0,0,0,0.15392369674412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138001309246307,0,0.105142645619576,0,0
"604","exper0_location_603",0,0.0302312710752902,0,0,0.145889988946417,0,0,0.123923669809557,0,0,0,0,0.24474035968934,0,0,0.101342760608658,0,0,0,0,0,0,0,0,0,0.131584912606624,0,0,0,0,0,0,0,0,0,0,0,0,0.0488216291739684,0,0.122179561173855,0,0,0,0.0512858469162914,0,0,0,0
"605","exper0_location_604",0,0,0,0.0654279153332032,0.0817363213332523,0,0,0.196455066331668,0,0,0,0,0.367077143640518,0,0,0.036453770128565,0,0,0,0,0,0,0,0,0,0.0401599075652438,0,0,0,0,0,0,0,0,0,0,0,0,0.0235314826372208,0,0,0,0,0,0.18915839303033,0,0,0,0
"606","exper0_location_605",0,0,0,0,0.0722294591787067,0,0,0.125508599980605,0,0,0,0,0.328361568965959,0,0,0.0445164285328358,0,0,0,0,0,0,0,0,0,0.0324548605884304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041709895230538,0,0,0,0.355219187522925,0,0,0,0
"607","exper0_location_606",0,0,0,0,0.1066497651923,0,0,0.195471074708748,0,0,0,0,0.207564143295192,0,0,0.0888447439490769,0,0.0875763677132113,0,0,0,0,0,0,0,0.0519485854631358,0,0,0,0,0,0,0,0,0,0,0.0226974551136062,0,0,0,0,0,0,0,0.23924786456473,0,0,0,0
"608","exper0_location_607",0,0,0,0,0.0638877556278539,0,0,0.0939229033276047,0,0,0,0,0.211406595517603,0,0,0.0386793079793815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455652576787047,0,0,0,0.136350786450973,0,0,0.0629558417421941,0.22587410682799,0,0.121357444847695,0,0
"609","exper0_location_608",0,0,0,0,0.0689219644057392,0,0,0.155321036331579,0.182268197553817,0,0,0,0.117773727276707,0,0.0346112056354457,0,0,0,0.0642143656504247,0,0,0.0694900538070985,0.00650049053066575,0,0,0,0,0,0,0,0.0419927752928618,0,0,0,0,0,0.0323180907715853,0,6.39192996592961e-20,0,0,0,0.0347666456061765,0,0.191821447137899,0,0,0,0
"610","exper0_location_609",0,0,0,0,0.0663715709893427,0,0,0.163499314571325,0.284850210056993,0,0,0,0,0,0,0,0,0,0.0770844844475138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294375769437451,0.141908496858702,0,0,0,0,0.16519100529036,0,0.0523344226522326,0,0.019322918189786,0,0
"611","exper0_location_610",0.0786773665763526,0,0,0,0.0505167992951514,0,0,0.0134827894959292,0.231089271255142,0,0,0,0,0,0,0,0.00438540918911325,0,0.112419991296488,0,0,0.0849780620942244,0.0212925830696381,0,0,0,0,0,0.00812888595170318,0,0,0,0,0,0,0,0.0568297810586319,0.0854081553950909,0,0,0,0,0.181904871579307,0,0.0708860337432274,0,0,0,0
"612","exper0_location_611",0,0,0,0,0.0905219168412047,0,0,0.0761464419043199,0.303528498477446,0,0,0,0,0,1.27519426640339e-18,0,0.0340370062186734,0,0.0452383011418837,0,0,0.0830494109001307,0.109363772675742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13367880997248,0,0,0,0,0.0607227574191787,0.0359310080523303,0.0277820763966108,0,0,0,0
"613","exper0_location_612",0,0,0,0,0.0507782922652707,0.0872816109411421,0,0.0412097976488494,0.0768011656821359,0,0,0.0897890856936779,0.0435013965585288,0,0,0,0,0,0,0,0,0,0,0,0,0.0401066236887149,0,0,0,0,0,0,0,0.443928018834764,0,0,0,0,0,0,0,0,0,0,0.0883252670092531,0,0.0382787416776635,0,0
"614","exper0_location_613",0,0,0,0,0.0424309907210519,0.0513153616494591,0,0.0423937921933563,0.14118395192329,0,0,0.0201043976750654,0.159067615925087,0,0,0.0146169336324075,0,0,0,0,0,0,0,0,0,0.03824070364721,0,0,0,0,0,0.00658486352712787,0,0.361969103379408,0,0,0,0,0,0,0,0,0,0,0.00902595165910519,0,0.0790545031254141,0.034011830942018,0
"615","exper0_location_614",0,0.0396174243496542,0,0.0283597520736002,0.0663701230416701,0.100980518853709,0,0.192521070737761,0.0178424115833423,0.0485327056336709,0,0,0.0518316743089216,0,0,0.0411273194545457,0,0,0,0,0,0.00636757347670141,0,0,0,0,0,0,0,0.029412068335315,0,0,0,0.183471217437018,0,0,0,0,0.0631652778655959,0,0,0,0,0,0.0858188560050398,0,0.0445820068434557,0,0
"616","exper0_location_615",0,0,0,0,0.122063747156588,0,0,0.22558389831298,0,0,0,0,0.0477921823286456,0,0,0.0667028302086626,0.070990456768517,0,0,0,0.0806127266466566,0,0,0,0,0.0564873280704328,0,0,0,0,0,0,0,0.106695591199174,0,0,0,0,0,0,0.0394925361536659,0,0.022183617224786,0,0.0836677507973659,0,0,0,0.0777273351325255
"617","exper0_location_616",0,0,0,0,0.0409415709751755,0,0,0.0437609011981471,0,0,0,0.0443489268917985,0.0560713098360225,0.0501052262749438,0,0.0538803981910658,0.0452756109256516,0,0,0,0.252177666463322,0,0,0,0,0,0,0,0,0,0,0,0,0.120206476137993,0,0.0685235124206237,0,0,0,0,0,0,0,0,0.111472049839829,0,0.0622052905271605,0,0.0510310603182669
"618","exper0_location_617",0,0,0,0,0.0264430173550157,0,0,0.0597891749902206,0.110007881346373,0,0,0,0,0,0,0.0453960782647561,0.0598153073497346,0.106835682098759,0,0,0.0488758957491948,0.0933454793405072,0,0,0,0,0,0,0.0765221528816474,0,0,0,0,0.135544448929569,0,0,0.0291485707121094,0,0.128264572236077,0,0,0,0,0,0.0800117387460348,0,0,0,0
